FeatureID,Name,Formula,Annotation_level,use_Sirius_class,molecularFormula,adduct,precursorFormula,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#all classifications
FT_14.729_283.11759,no name,C14H18O6,L3.2,yes,C14H18O6,[M + H]+,C14H18O6,Polyketides,0.5477743148803711,Cyclic polyketides,0.4200044572353363,Simple phenolic acids,0.29414102435112,Anisoles,0.8979446887969971,NA,NA,Anisoles,0.8979446887969971,Phenol ethers,0.9434314966201782,Benzenoids,0.9298397898674012,Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities
FT_14.762_328.17552,no name,C16H25NO6,L3.3,yes,C17H21N5O2,[M + H]+,C17H21N5O2,Alkaloids,0.7738048434257507,Histidine alkaloids,0.1453356891870499,Imidazole alkaloids,0.11305960267782213,Phenylpropanes,0.5115581154823303,NA,NA,Phenylpropanes,0.5115581154823303,Benzene and substituted derivatives,0.5766825079917908,Benzenoids,0.963997483253479,Organic compounds; Organoheterocyclic compounds; Tetrazoles; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Benzene and substituted derivatives; Benzenoids; Azolines; Phenylpropanes; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
FT_14.968_326.19618,no name,C15H34O3PS,L3.3,yes,C15H34O3PS,[M + H]+,C15H34O3PS,Polyketides,0.2264900952577591,Glycerophospholipids,0.3616693913936615,Catechols with side chains,0.20257163047790527,Phenyl thiophosphates,0.5112373232841492,Aryl thiophosphates,0.3216593563556671,Thiophosphoric acid esters,0.33275383710861206,Organic thiophosphoric acids and derivatives,0.2510443925857544,Organic acids and derivatives,0.98219233751297,Organic compounds; Organosulfur compounds; Phenols; Organic acids and derivatives; Organooxygen compounds; Thioethers; Benzene and substituted derivatives; Thiophenol ethers; Benzenoids; Phenylpropanes; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Phenyl thiophosphates; Chemical entities
FT_15.284_281.13834,no name,C15H20O5,L3.2,yes,C15H20O5,[M + H]+,C15H20O5,Polyketides,0.9044383764266968,Phloroglucinols,0.51457977294921875,Dimeric phloroglucinols,0.3155681788921356,Ketones,0.9162807464599608,Ketones,0.9162807464599608,Carbonyl compounds,0.936760187149048,Organooxygen compounds,0.9999998807907104,Organic oxygen compounds,1,Organic compounds; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_15.739_211.09401,no name,C9H12N3O3,L3.3,yes,C9H12N3O3,[M + H]+,C9H12N3O3,Alkaloids,0.5051582455635071,Peptide alkaloids,0.4281129539012909,Pyridine alkaloids,0.4047061502933502,Furazans,0.5283281207084656,Furazans,0.5283281207084656,Oxadiazoles,0.15912248194217682,Azoles,0.6245310306549072,Organoheterocyclic compounds,0.954439103603363,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Furazans; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
FT_16.867_481.14965,no name,C26H24O9,L3.3,yes,C26H24O9,[M + H]+,C26H24O9,Shikimates and Phenylpropanoids,0.896121621131897,Coumarins,0.6140820980072021,Simple coumarins,0.4032498896121979,Pyranochromenes,0.5683066248893738,Pyranochromenes,0.5683066248893738,1-benzopyrans,0.9537068605422974,Benzopyrans,0.9702157974243164,Organoheterocyclic compounds,0.998978853225708,"Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; 2,2-dimethyl-1-benzopyrans; Pyranochromenes; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities"
FT_17.811_369.24240,no name,C24H32O3,L3.3,yes,C24H32O3,[M + H]+,C24H32O3,Terpenoids,0.9296506643295288,Meroterpenoids,0.49471142888069153,Polyprenylated cyclic polyketides (Hop meroterpenoids),0.24126556515693665,Prenol lipids,0.6572594046592712,NA,NA,NA,NA,Prenol lipids,0.6572594046592712,Lipids and lipid-like molecules,0.7181684970855713,Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_17.838_514.31653,no name,C24H43N5O7,L3.3,yes,C24H43N5O7,[M + H]+,C24H43N5O7,Amino acids and Peptides,0.6491335034370422,Small peptides,0.4362726211547851,Aminoglycosides,0.19166266918182373,N-acyl-alpha amino acids and derivatives,0.913662612438202,Amino acids and derivatives,0.908332109451294,"Amino acids, peptides, and analogues",0.9238197207450868,Carboxylic acids and derivatives,0.9762336611747742,Organic acids and derivatives,0.9694925546646118,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"
FT_18.011_481.15092,no name,C24H32O4S3,L3.3,yes,C24H32O4S3,[M + H]+,C24H32O4S3,Terpenoids,0.9568119645118712,Meroterpenoids,0.2741994857788086,Labdane diterpenoids,0.12261267751455308,Phenoxy compounds,0.6459473371505737,NA,NA,Phenoxy compounds,0.6459473371505737,Benzene and substituted derivatives,0.8087488412857056,Benzenoids,0.9154053330421448,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Lactones; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dithiolanes; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Thioacetals; Thioethers; Carboxylic acid esters; Carbonyl compounds; Dihydrofurans; Dithioacetals; Dithioketals; Butenolides; Benzene and substituted derivatives; Benzenoids; Sulfenyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Dialkylthioethers; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities"
FT_18.011_481.18575,no name,C27H28O8,L3.3,yes,C27H28O8,[M + H]+,C27H28O8,Polyketides,0.8799983263015747,Phloroglucinols,0.3038805425167084,Dimeric phloroglucinols,0.6755717396736145,"2,2-dimethyl-1-benzopyrans",0.612376868724823,"2,2-dimethyl-1-benzopyrans",0.612376868724823,1-benzopyrans,0.94443511962890625,Benzopyrans,0.971167266368866,Organoheterocyclic compounds,0.9922173023223876,"Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Enols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; 2,2-dimethyl-1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities"
FT_18.528_427.24591,no name,C24H36O5,L3.3,yes,C24H36O5,[M + Na]+,C24H36O5,Polyketides,0.9594494104385376,Phloroglucinols,0.8956599831581116,Tetraketide meroterpenoids,0.5948635339736938,Xanthenes,0.9493547677993774,Dibenzopyrans,0.9172226190567015,1-benzopyrans,0.9423776865005492,Benzopyrans,0.950827181339264,Organoheterocyclic compounds,0.8413459062576294,Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Xanthenes; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Phenol ethers; Benzenoids; Dibenzopyrans; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_18.660_469.18587,no name,C26H28O8,L3.2,yes,C26H28O8,[M + H]+,C26H28O8,Polyketides,0.978650689125061,Phloroglucinols,0.5683308243751526,Dimeric phloroglucinols,0.9606035947799684,Xanthenes,0.6930692195892334,Dibenzopyrans,0.6911948323249817,1-benzopyrans,0.97050279378891,Benzopyrans,0.97427099943161,Organoheterocyclic compounds,0.999079704284668,Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Enols; Phenols; Anisoles; Chromones; Xanthenes; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Dibenzopyrans; 1-benzopyrans; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_18.817_261.22130,no name,C18H28O,L3.2,yes,C18H28O,[M + H]+,C18H28O,Terpenoids,0.9625754356384276,Diterpenoids,0.3086990416049957,Cannabinoids,0.10263758897781372,1-hydroxy-2-unsubstituted benzenoids,0.8556381464004517,NA,NA,1-hydroxy-2-unsubstituted benzenoids,0.8556381464004517,Phenols,0.8775670528411865,Benzenoids,0.9459012746810912,Organic compounds; Lipids and lipid-like molecules; Phenols; Prenol lipids; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
FT_18.820_395.16211,no name,C27H22O3,L3.3,yes,C27H22O3,[M + H]+,C27H22O3,Shikimates and Phenylpropanoids,0.9875970482826232,Flavonoids,0.1581072360277176,Oligomeric stibenes,0.1600424498319626,Flavonoids,0.5250598788261414,NA,NA,NA,NA,Flavonoids,0.5250598788261414,Phenylpropanoids and polyketides,0.7871452569961548,Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Benzene and substituted derivatives; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
FT_18.848_369.24245,no name,C24H32O3,L3.2,yes,C24H32O3,[M + H]+,C24H32O3,Terpenoids,0.525634229183197,Meroterpenoids,0.5929030179977417,Tetraketide meroterpenoids,0.47492650151252747,Aromatic monoterpenoids,0.8794260025024414,Aromatic monoterpenoids,0.8794260025024414,Monoterpenoids,0.8724954724311829,Prenol lipids,0.8656655550003052,Lipids and lipid-like molecules,0.8905318379402161,Organic compounds; Lipids and lipid-like molecules; Aromatic monoterpenoids; Alkyl aryl ethers; Anisoles; Ethers; Prenol lipids; Phenylpropanoids and polyketides; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Monoterpenoids; Monocyclic monoterpenoids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities
FT_19.215_565.24340,no name,C32H36O9,L3.2,yes,C32H36O9,[M + H]+,C32H36O9,Terpenoids,0.8939182758331299,Meroterpenoids,0.47562047839164734,Neolignans,0.15534234046936035,Anisoles,0.5408123731613159,NA,NA,Anisoles,0.5408123731613159,Phenol ethers,0.32943961024284363,Benzenoids,0.936809778213501,Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_19.591_369.24246,no name,C24H32O3,L3.2,yes,C24H32O3,[M + H]+,C24H32O3,Terpenoids,0.9612680077552797,Diterpenoids,0.5499873161315918,Polyprenylated cyclic polyketides (Hop meroterpenoids),0.19454924762248993,Alkyl aryl ethers,0.505344808101654,Alkyl aryl ethers,0.505344808101654,Ethers,0.5609244108200073,Organooxygen compounds,0.9999961853027344,Organic oxygen compounds,1,Organic compounds; Lipids and lipid-like molecules; Alkyl aryl ethers; Ethers; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Benzenoids; Aryl-aldehydes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_2.305_673.21659,no name,C26H40O20,L3.3,yes,C34H32N4O11,[M + H]+,C34H32N4O11,Alkaloids,0.5710141062736511,Tryptophan alkaloids,0.4937039017677307,Phenazine alkaloids,0.6245153546333313,Indolocarbazoles,0.7485391497612,Pyrrolocarbazoles,0.6843625903129578,Carbazoles,0.1203332468867302,Indoles and derivatives,0.5034494996070862,Organoheterocyclic compounds,0.9999996423721312,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Indoles and derivatives; Ethers; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Diazines; Monosaccharides; Acetals; Secondary alcohols; Pyrroloindoles; Isoindoles and derivatives; Isoindolones; Pyrrolocarbazoles; Indolocarbazoles; Oxanes; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Polyols; Benzenoids; Isoindolines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Pyrrolo[2,3-a]carbazoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"
FT_2.484_455.18861,no name,C22H30O10,L3.3,yes,C22H30O10,[M + H]+,C22H30O10,Terpenoids,0.9804847836494446,Sesquiterpenoids,0.7718706130981445,Elemane sesquiterpenoids,0.2836152911186218,Terpene lactones,0.5719062089920044,NA,NA,Terpene lactones,0.5719062089920044,Prenol lipids,0.8537909388542175,Lipids and lipid-like molecules,0.804478645324707,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Terpene lactones; Cyclic alcohols and derivatives; Monosaccharides; Secondary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Oxanes; Polyols; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_2.496_250.07980,no name,C6H11N5O6,L3.3,yes,C6H11N5O6,[M + H]+,C6H11N5O6,Carbohydrates,0.999951720237732,Nucleosides,0.9993533492088318,Pyrimidine nucleos(t)ides,0.9858492612838744,Aminotriazines,0.9294098615646362,NA,NA,Aminotriazines,0.9294098615646362,Triazines,0.9999990463256836,Organoheterocyclic compounds,0.9999995231628418,"Organic compounds; Organoheterocyclic compounds; Triazines; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; Aminotriazines; Triazinones; Amines; Primary amines; Tetrahydrofurans; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"
FT_20.190_381.26142,no name,C22H36O5,L3.2,yes,C22H36O5,[M + H]+,C22H36O5,Fatty acids,0.6474484205245972,Eicosanoids,0.5699490904808044,Prostaglandins,0.6968938708305359,Hydroxy fatty acids,0.5255351066589355,Hydroxy fatty acids,0.5255351066589355,Fatty acids and conjugates,0.7076581716537476,Fatty Acyls,0.7712334990501404,Lipids and lipid-like molecules,0.863844096660614,Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_20.194_371.22174,no name,C23H30O4,L3.2,yes,C23H30O4,[M + H]+,C23H30O4,Shikimates and Phenylpropanoids,0.8711380958557129,Coumarins,0.27461057901382446,Simple coumarins,0.2253713458776474,1-benzopyrans,0.6395527720451355,NA,NA,1-benzopyrans,0.6395527720451355,Benzopyrans,0.7381134629249573,Organoheterocyclic compounds,0.8173841238021851,Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 1-benzopyrans; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_6.584_542.17214,no name,C21H27N5O12,L3.2,yes,C21H27N5O12,[M + H]+,C21H27N5O12,Carbohydrates,0.9040085077285768,Nucleosides,0.265669047832489,Purine nucleos(t)ides,0.2452637255191803,Aminoglycosides,0.717997133731842,Aminosaccharides,0.90655255317688,Carbohydrates and carbohydrate conjugates,0.9992675185203552,Organooxygen compounds,1,Organic oxygen compounds,1,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Nucleosides, nucleotides, and analogues; Benzoyl derivatives; Organooxygen compounds; Azoles; Carboxylic acid amides; Purine nucleosides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Acetals; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Secondary amines; Tetrahydrofurans; Aminosaccharides; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"
FT_7.647_155.03152,no name,C5H4N3O3,L3.3,yes,C5H4N3O3,[M + H]+,C5H4N3O3,Alkaloids,0.8710910677909851,Pseudoalkaloids,0.6416374444961548,pteridine alkaloids,0.26811230182647705,Pyrimidines and pyrimidine derivatives,0.8891357183456421,NA,NA,Pyrimidines and pyrimidine derivatives,0.8891357183456421,Diazines,0.9280243515968324,Organoheterocyclic compounds,0.9739357829093932,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Lactams; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Diazines; Carbonyl compounds; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
FT_7.764_485.35870,no name,C26H48N2O6,L3.2,yes,C26H48N2O6,[M + H]+,C26H48N2O6,Terpenoids,0.43118998408317566,Linear polyketides,0.4351705312728882,Open-chain polyketides,0.29527056217193604,Amino acids and derivatives,0.5724555253982544,Amino acids and derivatives,0.5724555253982544,"Amino acids, peptides, and analogues",0.576232373714447,Carboxylic acids and derivatives,0.9953516721725464,Organic acids and derivatives,0.9984171390533448,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"
FT_7.884_171.06268,no name,C8H10O4,L3.3,yes,C8H10O4,[M + H]+,C8H10O4,Polyketides,0.9287823438644408,Cyclic polyketides,0.6970020532608032,2-pyrone derivatives,0.40937677025794983,Alkyl aryl ethers,0.5669803619384766,Alkyl aryl ethers,0.5669803619384766,Ethers,0.46881768107414246,Organooxygen compounds,0.9999998807907104,Organic oxygen compounds,1,Organic compounds; Organoheterocyclic compounds; Pyrans; Alkyl aryl ethers; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_8.029_346.22250,no name,C17H31NO6,L3.3,yes,C17H31NO6,[M + H]+,C17H31NO6,Amino acids and Peptides,0.44179725646972656,Small peptides,0.171823650598526,Dipeptides,0.11990538984537125,Hydroxy acids and derivatives,0.6987935304641724,NA,NA,NA,NA,Hydroxy acids and derivatives,0.6987935304641724,Organic acids and derivatives,0.6887266635894775,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
FT_0.887_128.01924,no name,CH5NO6,L3.3,yes,CH5NO6,[M + H]+,CH5NO6,Amino acids and Peptides,0.9303491115570068,Small peptides,0.9511985778808594,Aminoacids,0.9238343238830566,Hydroxamic acids,0.5233357548713684,Carboxylic acid amides,3.621609939727932e-4,Carboxylic acid derivatives,0.00649491278454661,Carboxylic acids and derivatives,0.04905521497130394,Organic acids and derivatives,0.693510115146637,Organic compounds; Alcohols and polyols; Organic acids and derivatives; Organooxygen compounds; Hydroxamic acids; Monoalkylamines; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
FT_0.890_148.97575,no name,C2HN2O4P,L3.3,yes,C2HN2O4P,[M + H]+,C2HN2O4P,Alkaloids,0.9535323977470398,Pseudoalkaloids,0.6826127767562866,pteridine alkaloids,0.02692731097340583,Diazines,0.6361909508705139,NA,NA,NA,NA,Diazines,0.6361909508705139,Organoheterocyclic compounds,0.9872586131095886,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Diazines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
FT_0.893_200.97310,no name,C3H6O6P2,L3.3,yes,C3H6O6P2,[M + H]+,C3H6O6P2,Fatty acids,0.3988008201122284,Fatty Acids and Conjugates,0.09793288260698318,Dicarboxylic acids,0.3145107328891754,Organic phosphonic acids,0.512177050113678,NA,NA,Organic phosphonic acids,0.512177050113678,Organic phosphonic acids and derivatives,0.6533252000808716,Organic acids and derivatives,0.953730046749115,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organophosphorus compounds; Organic phosphonic acids and derivatives; Monocarboxylic acids and derivatives; Organic phosphonic acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
FT_1.647_157.01077,no name,C4H2N3O4,L3.3,yes,C4H2N3O4,[M + H]+,C4H2N3O4,Alkaloids,0.9539934992790222,Pseudoalkaloids,0.7348078489303589,Purine alkaloids,0.42059051990509033,Pyrimidones,0.7868572473526001,Pyrimidones,0.7868572473526001,Pyrimidines and pyrimidine derivatives,0.936494767665863,Diazines,0.9779319167137146,Organoheterocyclic compounds,0.9973592162132264,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Carboxylic acids; Diazines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
FT_2.079_174.03864,no name,C6H7NO5,L3.3,yes,C6H7NO5,[M + H]+,C6H7NO5,Amino acids and Peptides,0.98526763916015625,Small peptides,0.9499592781066896,Aminoacids,0.8988494873046875,Alpha amino acids and derivatives,0.9288784265518188,Amino acids and derivatives,0.8981150984764099,"Amino acids, peptides, and analogues",0.9026494026184082,Carboxylic acids and derivatives,0.9942986965179444,Organic acids and derivatives,0.9987327456474304,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Sugar acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Primary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"
