Pathways,month,path_expr_month,Common-Name,Engineered?
PWY-6507,July_1,13.744616708092616,4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation,NA
PWY-6507,July_2,11.495620202844721,4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation,NA
PWY-6507,July_3,9.148588827683563,4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation,NA
PWY-6507,May,15.69482740543847,4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation,NA
PWY-6507,May_22,21.053825621992768,4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation,NA
PWY-6507,October,13.66418901896186,4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation,NA
PWY-6509,August,56.13471041847346,methanol oxidation to formaldehyde III,NA
PWY-6509,July_1,38.355110104563394,methanol oxidation to formaldehyde III,NA
PWY-6509,July_2,121.46029810828716,methanol oxidation to formaldehyde III,NA
PWY-6509,July_3,57.80936260163094,methanol oxidation to formaldehyde III,NA
PWY-6509,May,38.56978727799525,methanol oxidation to formaldehyde III,NA
PWY-6509,May_22,17.852009455483607,methanol oxidation to formaldehyde III,NA
PWY-6509,October,16.429330083026972,methanol oxidation to formaldehyde III,NA
PWY-6512,August,5.345553348718251,"hydrogen oxidation III (anaerobic, NADP)",NA
PWY-6512,July_1,6.763623981423143,"hydrogen oxidation III (anaerobic, NADP)",NA
PWY-6512,July_2,5.4967929776988305,"hydrogen oxidation III (anaerobic, NADP)",NA
PWY-6512,July_3,6.765408461111772,"hydrogen oxidation III (anaerobic, NADP)",NA
PWY-6512,May,10.189983932259146,"hydrogen oxidation III (anaerobic, NADP)",NA
PWY-6512,May_22,10.07014758154451,"hydrogen oxidation III (anaerobic, NADP)",NA
PWY-6512,October,5.89680349598674,"hydrogen oxidation III (anaerobic, NADP)",NA
PWY-6519,August,2731.5069386716004,8-amino-7-oxononanoate biosynthesis I,NA
PWY-6519,July_1,2735.5942105626973,8-amino-7-oxononanoate biosynthesis I,NA
PWY-6519,July_2,2954.9541721231963,8-amino-7-oxononanoate biosynthesis I,NA
PWY-6519,July_3,2324.4293451356184,8-amino-7-oxononanoate biosynthesis I,NA
PWY-6519,May,3942.342251533339,8-amino-7-oxononanoate biosynthesis I,NA
PWY-6519,May_22,3416.012559970833,8-amino-7-oxononanoate biosynthesis I,NA
PWY-6519,October,3690.4421913709684,8-amino-7-oxononanoate biosynthesis I,NA
PWY-6527,August,214.33462078046898,stachyose degradation,NA
PWY-6527,July_1,357.01395003477637,stachyose degradation,NA
PWY-6527,July_2,186.22670324061377,stachyose degradation,NA
PWY-6527,July_3,178.70065148093693,stachyose degradation,NA
PWY-6527,May,37.56367415793117,stachyose degradation,NA
PWY-6527,May_22,63.83129523363178,stachyose degradation,NA
PWY-6527,October,53.63479698284668,stachyose degradation,NA
PWY-6534,August,60.132903126982164,phenylethylamine degradation II,NA
PWY-6534,July_1,66.70315955786396,phenylethylamine degradation II,NA
PWY-6534,July_2,65.16610579691327,phenylethylamine degradation II,NA
PWY-6534,July_3,70.96244541319007,phenylethylamine degradation II,NA
PWY-6534,May,149.10746732135536,phenylethylamine degradation II,NA
PWY-6534,May_22,129.85031544489917,phenylethylamine degradation II,NA
PWY-6534,October,118.28643185065361,phenylethylamine degradation II,NA
PWY-6535,August,246.5819826551359,4-aminobutanoate degradation I,NA
PWY-6535,July_1,182.02907623641076,4-aminobutanoate degradation I,NA
PWY-6535,July_2,209.44382028801826,4-aminobutanoate degradation I,NA
PWY-6535,July_3,221.4171233398198,4-aminobutanoate degradation I,NA
PWY-6535,May,156.39500329534366,4-aminobutanoate degradation I,NA
PWY-6535,May_22,133.30089676012,4-aminobutanoate degradation I,NA
PWY-6535,October,109.2798068794011,4-aminobutanoate degradation I,NA
PWY-6536,August,493.4968844027147,4-aminobutanoate degradation III,NA
PWY-6536,July_1,521.3916690414857,4-aminobutanoate degradation III,NA
PWY-6536,July_2,437.8029090789942,4-aminobutanoate degradation III,NA
PWY-6536,July_3,476.26587420004165,4-aminobutanoate degradation III,NA
PWY-6536,May,930.5538028621141,4-aminobutanoate degradation III,NA
PWY-6536,May_22,793.0072283292017,4-aminobutanoate degradation III,NA
PWY-6536,October,720.1464458241562,4-aminobutanoate degradation III,NA
PWY-6537,August,493.4968844027147,4-aminobutanoate degradation II,NA
PWY-6537,July_1,521.3916690414857,4-aminobutanoate degradation II,NA
PWY-6537,July_2,437.8029090789942,4-aminobutanoate degradation II,NA
PWY-6537,July_3,476.26587420004165,4-aminobutanoate degradation II,NA
PWY-6537,May,930.5538028621141,4-aminobutanoate degradation II,NA
PWY-6537,May_22,793.0072283292017,4-aminobutanoate degradation II,NA
PWY-6537,October,720.1464458241562,4-aminobutanoate degradation II,NA
PWY-6543,August,145.29996802113732,4-aminobenzoate biosynthesis I,NA
PWY-6543,July_1,164.21745837672583,4-aminobenzoate biosynthesis I,NA
PWY-6543,July_2,145.17801092750202,4-aminobenzoate biosynthesis I,NA
PWY-6543,July_3,129.3728515942126,4-aminobenzoate biosynthesis I,NA
PWY-6543,May,168.42984445724886,4-aminobenzoate biosynthesis I,NA
PWY-6543,May_22,159.1093329152025,4-aminobenzoate biosynthesis I,NA
PWY-6543,October,152.08732853104988,4-aminobenzoate biosynthesis I,NA
PWY-6545,August,724.4654837457437,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III,NA
PWY-6545,July_1,1008.1367604032537,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III,NA
PWY-6545,July_2,799.6299199671271,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III,NA
PWY-6545,July_3,777.512738746565,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III,NA
PWY-6545,May,379.4558067801645,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III,NA
PWY-6545,May_22,432.7224386209207,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III,NA
PWY-6545,October,375.4332337870668,pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III,NA
PWY-6549,August,733.1812604874276,nitrogen remobilization from senescing leaves,NA
PWY-6549,July_1,1061.6203234726001,nitrogen remobilization from senescing leaves,NA
PWY-6549,July_2,737.260714261735,nitrogen remobilization from senescing leaves,NA
PWY-6549,July_3,927.3833281527275,nitrogen remobilization from senescing leaves,NA
PWY-6549,May,691.3181609690998,nitrogen remobilization from senescing leaves,NA
PWY-6549,May_22,882.1824897455007,nitrogen remobilization from senescing leaves,NA
PWY-6549,October,498.2521494706896,nitrogen remobilization from senescing leaves,NA
PWY-6556,August,32.32312196492763,pyrimidine ribonucleosides salvage II,NA
PWY-6556,July_1,20.121434888588684,pyrimidine ribonucleosides salvage II,NA
PWY-6556,July_2,34.07119028316124,pyrimidine ribonucleosides salvage II,NA
PWY-6556,July_3,16.80584593773805,pyrimidine ribonucleosides salvage II,NA
PWY-6556,May,13.019588118929015,pyrimidine ribonucleosides salvage II,NA
PWY-6556,May_22,19.406505817334686,pyrimidine ribonucleosides salvage II,NA
PWY-6556,October,10.790521534896863,pyrimidine ribonucleosides salvage II,NA
PWY-6559,August,462.1161440912616,spermidine biosynthesis II,NA
PWY-6559,July_1,588.2205245790977,spermidine biosynthesis II,NA
PWY-6559,July_2,462.65139800240723,spermidine biosynthesis II,NA
PWY-6559,July_3,527.7960436563511,spermidine biosynthesis II,NA
PWY-6559,May,365.89076805697897,spermidine biosynthesis II,NA
PWY-6559,May_22,335.1877209582842,spermidine biosynthesis II,NA
PWY-6559,October,275.7904515814227,spermidine biosynthesis II,NA
PWY-6562,August,192.58714782213457,norspermidine biosynthesis,NA
PWY-6562,July_1,343.1356613995957,norspermidine biosynthesis,NA
PWY-6562,July_2,216.71883112343286,norspermidine biosynthesis,NA
PWY-6562,July_3,244.92035383597712,norspermidine biosynthesis,NA
PWY-6562,May,159.184416235068,norspermidine biosynthesis,NA
PWY-6562,May_22,166.589694494945,norspermidine biosynthesis,NA
PWY-6562,October,111.70351086923861,norspermidine biosynthesis,NA
PWY-6565,August,175.65664337633018,superpathway of polyamine biosynthesis III,NA
PWY-6565,July_1,289.6053804723222,superpathway of polyamine biosynthesis III,NA
PWY-6565,July_2,189.25871271767176,superpathway of polyamine biosynthesis III,NA
PWY-6565,July_3,215.02938132547231,superpathway of polyamine biosynthesis III,NA
PWY-6565,May,205.61208613475122,superpathway of polyamine biosynthesis III,NA
PWY-6565,May_22,192.04928882192246,superpathway of polyamine biosynthesis III,NA
PWY-6565,October,110.69648671797779,superpathway of polyamine biosynthesis III,NA
PWY-6573,August,2.179763982259564,chondroitin sulfate degradation (metazoa),NA
PWY-6573,July_1,1.1038584849485495,chondroitin sulfate degradation (metazoa),NA
PWY-6573,July_2,2.770898593352604,chondroitin sulfate degradation (metazoa),NA
PWY-6573,July_3,3.6083289644779786,chondroitin sulfate degradation (metazoa),NA
PWY-6573,May,2.539950619570418,chondroitin sulfate degradation (metazoa),NA
PWY-6573,May_22,1.8574390176832476,chondroitin sulfate degradation (metazoa),NA
PWY-6573,October,2.9348527108051536,chondroitin sulfate degradation (metazoa),NA
PWY-6578,August,56.57115527266136,8-amino-7-oxononanoate biosynthesis III,NA
PWY-6578,July_1,49.860430667858864,8-amino-7-oxononanoate biosynthesis III,NA
PWY-6578,July_2,59.78912187259248,8-amino-7-oxononanoate biosynthesis III,NA
PWY-6578,July_3,65.21257707144497,8-amino-7-oxononanoate biosynthesis III,NA
PWY-6578,May,15.950195928205089,8-amino-7-oxononanoate biosynthesis III,NA
PWY-6578,May_22,19.326362574511656,8-amino-7-oxononanoate biosynthesis III,NA
PWY-6578,October,13.947140906549645,8-amino-7-oxononanoate biosynthesis III,NA
PWY-6579,August,28.929088980645904,superpathway of guanine and guanosine salvage,NA
PWY-6579,July_1,34.12712005859781,superpathway of guanine and guanosine salvage,NA
PWY-6579,July_2,39.31662378048152,superpathway of guanine and guanosine salvage,NA
PWY-6579,July_3,42.309848302342694,superpathway of guanine and guanosine salvage,NA
PWY-6579,May,27.004780897755374,superpathway of guanine and guanosine salvage,NA
PWY-6579,May_22,18.24898006831463,superpathway of guanine and guanosine salvage,NA
PWY-6579,October,34.27115466327179,superpathway of guanine and guanosine salvage,NA
PWY-6580,July_1,10.46725924642596,phosphatidylinositol biosynthesis I (bacteria),NA
PWY-6580,July_2,9.015781529669269,phosphatidylinositol biosynthesis I (bacteria),NA
PWY-6580,July_3,9.298231745505154,phosphatidylinositol biosynthesis I (bacteria),NA
PWY-6580,May,2.2151440784500482,phosphatidylinositol biosynthesis I (bacteria),NA
PWY-6580,May_22,4.63824527684783,phosphatidylinositol biosynthesis I (bacteria),NA
PWY-6580,October,2.921385358338321,phosphatidylinositol biosynthesis I (bacteria),NA
PWY-6587,August,287.9241060199563,pyruvate fermentation to ethanol III,NA
PWY-6587,July_1,471.38754255106994,pyruvate fermentation to ethanol III,NA
PWY-6587,July_2,319.6415353582949,pyruvate fermentation to ethanol III,NA
PWY-6587,July_3,349.66698829155223,pyruvate fermentation to ethanol III,NA
PWY-6587,May,765.5674336730034,pyruvate fermentation to ethanol III,NA
PWY-6587,May_22,750.4092653233884,pyruvate fermentation to ethanol III,NA
PWY-6587,October,906.8701049018941,pyruvate fermentation to ethanol III,NA
PWY-6588,August,20.11866347274927,pyruvate fermentation to acetone,NA
PWY-6588,July_1,27.435907952562424,pyruvate fermentation to acetone,NA
PWY-6588,July_3,18.637614751700944,pyruvate fermentation to acetone,NA
PWY-6588,May_22,10.74249225347664,pyruvate fermentation to acetone,NA
PWY-6593,August,3.29660483931383,sulfoacetate degradation,NA
PWY-6593,July_1,1.4619353000603876,sulfoacetate degradation,NA
PWY-6593,July_2,0.9676036935258223,sulfoacetate degradation,NA
PWY-6593,July_3,1.896410402346056,sulfoacetate degradation,NA
PWY-6593,May,4.751808832266109,sulfoacetate degradation,NA
PWY-6593,May_22,4.108816884901998,sulfoacetate degradation,NA
PWY-6593,October,8.01276226050028,sulfoacetate degradation,NA
PWY-6595,August,544.9300352410104,superpathway of guanosine nucleotides degradation (plants),NA
PWY-6595,July_1,889.0180047104942,superpathway of guanosine nucleotides degradation (plants),NA
PWY-6595,July_2,515.701136785548,superpathway of guanosine nucleotides degradation (plants),NA
PWY-6595,July_3,604.857075541184,superpathway of guanosine nucleotides degradation (plants),NA
PWY-6595,May,2212.4629191995846,superpathway of guanosine nucleotides degradation (plants),NA
PWY-6595,May_22,1652.1896249906767,superpathway of guanosine nucleotides degradation (plants),NA
PWY-6595,October,2498.334377020026,superpathway of guanosine nucleotides degradation (plants),NA
PWY-6596,August,1239.1360730103256,adenosine nucleotides degradation I,NA
PWY-6596,July_1,1958.8709197595172,adenosine nucleotides degradation I,NA
PWY-6596,July_2,1173.415713209687,adenosine nucleotides degradation I,NA
PWY-6596,July_3,1418.9152783429374,adenosine nucleotides degradation I,NA
PWY-6596,May,4705.585340503885,adenosine nucleotides degradation I,NA
PWY-6596,May_22,3377.126966805752,adenosine nucleotides degradation I,NA
PWY-6596,October,5232.317876759454,adenosine nucleotides degradation I,NA
PWY-6599,August,248.73887631461443,guanine and guanosine salvage II,NA
PWY-6599,July_1,282.51671691727563,guanine and guanosine salvage II,NA
PWY-6599,July_2,266.62965251937464,guanine and guanosine salvage II,NA
PWY-6599,July_3,259.82698218086824,guanine and guanosine salvage II,NA
PWY-6599,May,154.18887109965073,guanine and guanosine salvage II,NA
PWY-6599,May_22,158.40131121633723,guanine and guanosine salvage II,NA
PWY-6599,October,134.66722152457973,guanine and guanosine salvage II,NA
PWY-6605,August,111.72264309021242,adenine and adenosine salvage II,NA
PWY-6605,July_1,125.55312667194445,adenine and adenosine salvage II,NA
PWY-6605,July_2,111.23842107556347,adenine and adenosine salvage II,NA
PWY-6605,July_3,116.93396858899891,adenine and adenosine salvage II,NA
PWY-6605,May,55.81910150771824,adenine and adenosine salvage II,NA
PWY-6605,May_22,92.19438474058178,adenine and adenosine salvage II,NA
PWY-6605,October,42.203273281835685,adenine and adenosine salvage II,NA
PWY-6606,August,581.8069200808394,guanosine nucleotides degradation II,NA
PWY-6606,July_1,915.844268642962,guanosine nucleotides degradation II,NA
PWY-6606,July_2,548.9000352276184,guanosine nucleotides degradation II,NA
PWY-6606,July_3,647.7003023012547,guanosine nucleotides degradation II,NA
PWY-6606,May,2347.5371245881734,guanosine nucleotides degradation II,NA
PWY-6606,May_22,1704.408262306582,guanosine nucleotides degradation II,NA
PWY-6606,October,2615.2610534467535,guanosine nucleotides degradation II,NA
PWY-6607,August,572.5209813888341,guanosine nucleotides degradation I,NA
PWY-6607,July_1,906.9692326090401,guanosine nucleotides degradation I,NA
PWY-6607,July_2,536.3046269896986,guanosine nucleotides degradation I,NA
PWY-6607,July_3,638.7754882532553,guanosine nucleotides degradation I,NA
PWY-6607,May,2343.934174887174,guanosine nucleotides degradation I,NA
PWY-6607,May_22,1701.4598754255749,guanosine nucleotides degradation I,NA
PWY-6607,October,2615.2610534467535,guanosine nucleotides degradation I,NA
PWY-6608,August,555.627784446209,guanosine nucleotides degradation III,NA
PWY-6608,July_1,898.73957216248,guanosine nucleotides degradation III,NA
PWY-6608,July_2,530.0100361542083,guanosine nucleotides degradation III,NA
PWY-6608,July_3,613.5124878856573,guanosine nucleotides degradation III,NA
PWY-6608,May,2349.2121155583236,guanosine nucleotides degradation III,NA
PWY-6608,May_22,1699.4635732690513,guanosine nucleotides degradation III,NA
PWY-6608,October,2655.0295192641665,guanosine nucleotides degradation III,NA
PWY-6609,August,206.64996304342503,adenine and adenosine salvage III,NA
PWY-6609,July_1,227.55780066408676,adenine and adenosine salvage III,NA
PWY-6609,July_2,227.59977607425054,adenine and adenosine salvage III,NA
PWY-6609,July_3,216.9859204060366,adenine and adenosine salvage III,NA
PWY-6609,May,98.98594683336938,adenine and adenosine salvage III,NA
PWY-6609,May_22,99.91654528566221,adenine and adenosine salvage III,NA
PWY-6609,October,79.7531211451263,adenine and adenosine salvage III,NA
PWY-6610,August,193.57511050710275,adenine salvage,NA
PWY-6610,July_1,216.19712890808154,adenine salvage,NA
PWY-6610,July_2,183.69850763040762,adenine salvage,NA
PWY-6610,July_3,193.21573998924126,adenine salvage,NA
PWY-6610,May,90.6926918724381,adenine salvage,NA
PWY-6610,May_22,116.57829974354213,adenine salvage,NA
PWY-6610,October,55.66137686907997,adenine salvage,NA
PWY-6611,August,17.917493050261218,adenine and adenosine salvage V,NA
PWY-6611,July_1,19.532996707100956,adenine and adenosine salvage V,NA
PWY-6611,July_2,22.690425093855065,adenine and adenosine salvage V,NA
PWY-6611,July_3,21.82251879143786,adenine and adenosine salvage V,NA
PWY-6611,May,2.1002003112716436,adenine and adenosine salvage V,NA
PWY-6611,May_22,5.509574704338645,adenine and adenosine salvage V,NA
PWY-6611,October,6.512059233039306,adenine and adenosine salvage V,NA
PWY-6612,August,621.8851576623292,superpathway of tetrahydrofolate biosynthesis,NA
PWY-6612,July_1,825.907214584785,superpathway of tetrahydrofolate biosynthesis,NA
PWY-6612,July_2,585.2407410930377,superpathway of tetrahydrofolate biosynthesis,NA
PWY-6612,July_3,610.2652009220952,superpathway of tetrahydrofolate biosynthesis,NA
PWY-6612,May,158.83200352360234,superpathway of tetrahydrofolate biosynthesis,NA
PWY-6612,May_22,198.39246108111968,superpathway of tetrahydrofolate biosynthesis,NA
PWY-6612,October,117.15957694323559,superpathway of tetrahydrofolate biosynthesis,NA
PWY-6613,August,181.64207353927534,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",NA
PWY-6613,July_1,317.1354023353963,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",NA
PWY-6613,July_2,207.30406495508,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",NA
PWY-6613,July_3,179.1218605448836,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",NA
PWY-6613,May,206.23632498645023,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",NA
PWY-6613,May_22,189.6751363028499,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",NA
PWY-6613,October,206.50014681539062,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",NA
PWY-6614,August,153.45445340363165,tetrahydrofolate biosynthesis I,NA
PWY-6614,July_1,204.31348470403273,tetrahydrofolate biosynthesis I,NA
PWY-6614,July_2,155.77931974475723,tetrahydrofolate biosynthesis I,NA
PWY-6614,July_3,138.18756846406666,tetrahydrofolate biosynthesis I,NA
PWY-6614,May,53.71433443708568,tetrahydrofolate biosynthesis I,NA
PWY-6614,May_22,57.31667078180985,tetrahydrofolate biosynthesis I,NA
PWY-6614,October,44.479565846745054,tetrahydrofolate biosynthesis I,NA
PWY-6617,August,2.686650919228197,adenosine nucleotides degradation III,NA
PWY-6617,July_1,2.9416507913525147,adenosine nucleotides degradation III,NA
PWY-6617,July_2,4.039562799552286,adenosine nucleotides degradation III,NA
PWY-6617,July_3,3.2794781144957392,adenosine nucleotides degradation III,NA
PWY-6617,May,1.6916317740531734,adenosine nucleotides degradation III,NA
PWY-6617,May_22,3.4626777957630637,adenosine nucleotides degradation III,NA
PWY-6617,October,0.850845161537402,adenosine nucleotides degradation III,NA
PWY-6619,August,116.56651332855779,adenine and adenosine salvage VI,NA
PWY-6619,July_1,181.40570762788607,adenine and adenosine salvage VI,NA
PWY-6619,July_2,110.50559821065536,adenine and adenosine salvage VI,NA
PWY-6619,July_3,121.08900935148574,adenine and adenosine salvage VI,NA
PWY-6619,May,37.6879825344377,adenine and adenosine salvage VI,NA
PWY-6619,May_22,46.42530599130428,adenine and adenosine salvage VI,NA
PWY-6619,October,34.55559484613536,adenine and adenosine salvage VI,NA
PWY-6620,August,205.37065308067207,guanine and guanosine salvage I,NA
PWY-6620,July_1,245.53782913906952,guanine and guanosine salvage I,NA
PWY-6620,July_2,212.85326902525853,guanine and guanosine salvage I,NA
PWY-6620,July_3,210.83502711822567,guanine and guanosine salvage I,NA
PWY-6620,May,125.43088024575454,guanine and guanosine salvage I,NA
PWY-6620,May_22,131.53404582973963,guanine and guanosine salvage I,NA
PWY-6620,October,114.70213714841614,guanine and guanosine salvage I,NA
PWY-6623,August,20.997434388210728,salicylate glucosides biosynthesis II,NA
PWY-6623,July_1,22.712634975372996,salicylate glucosides biosynthesis II,NA
PWY-6623,July_2,20.440032671610165,salicylate glucosides biosynthesis II,NA
PWY-6623,July_3,18.16018266624244,salicylate glucosides biosynthesis II,NA
PWY-6623,May,58.64209076567927,salicylate glucosides biosynthesis II,NA
PWY-6623,May_22,40.81500784680517,salicylate glucosides biosynthesis II,NA
PWY-6623,October,73.59968711651378,salicylate glucosides biosynthesis II,NA
PWY-6628,August,739.4479444632502,superpathway of L-phenylalanine biosynthesis,NA
PWY-6628,July_1,979.3914694031672,superpathway of L-phenylalanine biosynthesis,NA
PWY-6628,July_2,731.8860507881841,superpathway of L-phenylalanine biosynthesis,NA
PWY-6628,July_3,738.1390112671379,superpathway of L-phenylalanine biosynthesis,NA
PWY-6628,May,559.815368023925,superpathway of L-phenylalanine biosynthesis,NA
PWY-6628,May_22,591.8238874866786,superpathway of L-phenylalanine biosynthesis,NA
PWY-6628,October,564.3454574520341,superpathway of L-phenylalanine biosynthesis,NA
PWY-6629,August,548.9979904316219,superpathway of L-tryptophan biosynthesis,NA
PWY-6629,July_1,724.1142120140739,superpathway of L-tryptophan biosynthesis,NA
PWY-6629,July_2,592.1240122485816,superpathway of L-tryptophan biosynthesis,NA
PWY-6629,July_3,598.6321696326298,superpathway of L-tryptophan biosynthesis,NA
PWY-6629,May,305.76562977543836,superpathway of L-tryptophan biosynthesis,NA
PWY-6629,May_22,329.52190606059867,superpathway of L-tryptophan biosynthesis,NA
PWY-6629,October,226.20305045780026,superpathway of L-tryptophan biosynthesis,NA
PWY-6630,August,901.6055795228092,superpathway of L-tyrosine biosynthesis,NA
PWY-6630,July_1,1091.904324303156,superpathway of L-tyrosine biosynthesis,NA
PWY-6630,July_2,859.2307240225236,superpathway of L-tyrosine biosynthesis,NA
PWY-6630,July_3,846.0568390421017,superpathway of L-tyrosine biosynthesis,NA
PWY-6630,May,682.2648460603,superpathway of L-tyrosine biosynthesis,NA
PWY-6630,May_22,672.0771465112635,superpathway of L-tyrosine biosynthesis,NA
PWY-6630,October,730.3521375361637,superpathway of L-tyrosine biosynthesis,NA
PWY-6637,August,20.25393628894666,sulfolactate degradation II,NA
PWY-6637,July_1,14.365686518828896,sulfolactate degradation II,NA
PWY-6637,July_2,14.390249102792325,sulfolactate degradation II,NA
PWY-6637,July_3,14.283493948340572,sulfolactate degradation II,NA
PWY-6637,May,26.762124765546634,sulfolactate degradation II,NA
PWY-6637,May_22,10.640409018633342,sulfolactate degradation II,NA
PWY-6637,October,20.723620913902295,sulfolactate degradation II,NA
PWY-6642,August,5.921073431430556,L-cysteate degradation,NA
PWY-6642,July_1,7.065225148297727,L-cysteate degradation,NA
PWY-6642,July_2,12.423885724808066,L-cysteate degradation,NA
PWY-6642,July_3,7.439492832379636,L-cysteate degradation,NA
PWY-6643,August,7.458143721025298,coenzyme M biosynthesis II,NA
PWY-6643,July_1,5.464172417781739,coenzyme M biosynthesis II,NA
PWY-6643,July_2,5.561606517074567,coenzyme M biosynthesis II,NA
PWY-6643,July_3,6.833466741557311,coenzyme M biosynthesis II,NA
PWY-6643,May,7.300207964666978,coenzyme M biosynthesis II,NA
PWY-6643,May_22,7.051370227664309,coenzyme M biosynthesis II,NA
PWY-6643,October,10.268707826083546,coenzyme M biosynthesis II,NA
PWY-6646,August,21.665439400357698,fluoroacetate degradation,NA
PWY-6646,July_1,24.7131407526995,fluoroacetate degradation,NA
PWY-6646,July_2,23.22048429702343,fluoroacetate degradation,NA
PWY-6646,July_3,26.56071432548249,fluoroacetate degradation,NA
PWY-6646,May,9.30114933904982,fluoroacetate degradation,NA
PWY-6646,May_22,15.130730785122278,fluoroacetate degradation,NA
PWY-6646,October,16.23869908312966,fluoroacetate degradation,NA
PWY-6654,August,68.10888158076479,phosphopantothenate biosynthesis III (archaea),NA
PWY-6654,July_1,95.99384313587097,phosphopantothenate biosynthesis III (archaea),NA
PWY-6654,July_2,83.668502395633,phosphopantothenate biosynthesis III (archaea),NA
PWY-6654,July_3,61.67630613456901,phosphopantothenate biosynthesis III (archaea),NA
PWY-6654,May,130.69572712235092,phosphopantothenate biosynthesis III (archaea),NA
PWY-6654,May_22,108.1351386391676,phosphopantothenate biosynthesis III (archaea),NA
PWY-6654,October,170.66138700648318,phosphopantothenate biosynthesis III (archaea),NA
PWY-6664,August,4.876601564698394,di-myo-inositol phosphate biosynthesis,NA
PWY-6664,July_1,4.56078504973922,di-myo-inositol phosphate biosynthesis,NA
PWY-6664,July_2,6.234203160506968,di-myo-inositol phosphate biosynthesis,NA
PWY-6664,July_3,3.56724979360474,di-myo-inositol phosphate biosynthesis,NA
PWY-6664,May,2.1462984488100303,di-myo-inositol phosphate biosynthesis,NA
PWY-6664,May_22,4.843714230347976,di-myo-inositol phosphate biosynthesis,NA
PWY-6664,October,3.2120210695828018,di-myo-inositol phosphate biosynthesis,NA
PWY-6666,August,4.752958416462237,pyocyanin biosynthesis,NA
PWY-6666,July_1,4.401839331773083,pyocyanin biosynthesis,NA
PWY-6666,July_2,7.0460197583451585,pyocyanin biosynthesis,NA
PWY-6666,July_3,3.5164214305499337,pyocyanin biosynthesis,NA
PWY-6666,May,1.1533591629561655,pyocyanin biosynthesis,NA
PWY-6666,May_22,2.682353298090376,pyocyanin biosynthesis,NA
PWY-6666,October,3.8622886057022514,pyocyanin biosynthesis,NA
PWY-6683,August,1492.1150471041128,assimilatory sulfate reduction III,NA
PWY-6683,July_1,1621.605690080948,assimilatory sulfate reduction III,NA
PWY-6683,July_2,1230.6584982077381,assimilatory sulfate reduction III,NA
PWY-6683,July_3,1531.6643663004015,assimilatory sulfate reduction III,NA
PWY-6683,May,372.85279044927177,assimilatory sulfate reduction III,NA
PWY-6683,May_22,604.2570330946821,assimilatory sulfate reduction III,NA
PWY-6683,October,438.3270868695053,assimilatory sulfate reduction III,NA
PWY-6685,August,10.822434610483619,glucosylglycerate biosynthesis II,NA
PWY-6685,July_1,13.026288043807341,glucosylglycerate biosynthesis II,NA
PWY-6685,July_2,12.540995804141168,glucosylglycerate biosynthesis II,NA
PWY-6685,July_3,12.430096136842224,glucosylglycerate biosynthesis II,NA
PWY-6685,May,11.319940196919656,glucosylglycerate biosynthesis II,NA
PWY-6685,May_22,9.328243497179775,glucosylglycerate biosynthesis II,NA
PWY-6685,October,4.884562902341974,glucosylglycerate biosynthesis II,NA
PWY-6687,August,10.822434610483619,mannosylglucosylglycerate biosynthesis II,NA
PWY-6687,July_1,13.026288043807341,mannosylglucosylglycerate biosynthesis II,NA
PWY-6687,July_2,12.540995804141168,mannosylglucosylglycerate biosynthesis II,NA
PWY-6687,July_3,12.430096136842224,mannosylglucosylglycerate biosynthesis II,NA
PWY-6687,May,11.319940196919656,mannosylglucosylglycerate biosynthesis II,NA
PWY-6687,May_22,9.328243497179775,mannosylglucosylglycerate biosynthesis II,NA
PWY-6687,October,4.884562902341974,mannosylglucosylglycerate biosynthesis II,NA
PWY-6694,August,461.5624183007957,oxalate degradation I,NA
PWY-6694,July_1,629.935166428575,oxalate degradation I,NA
PWY-6694,July_2,423.27187574210666,oxalate degradation I,NA
PWY-6694,July_3,513.2224582503108,oxalate degradation I,NA
PWY-6694,May,998.9640200459403,oxalate degradation I,NA
PWY-6694,May_22,1183.3253652527983,oxalate degradation I,NA
PWY-6694,October,940.5278302942288,oxalate degradation I,NA
PWY-6695,August,173.58494161340272,oxalate degradation II,NA
PWY-6695,July_1,123.3193406759454,oxalate degradation II,NA
PWY-6695,July_2,192.50491383041535,oxalate degradation II,NA
