id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1139_HILIC_mgf_modified_matching_featureID_adduct_FT_1.524_429.19235	C24H30O7	[M - H]-	C24H30O7	Polyketides	0.7270494699478149	Diphenyl ethers (DPEs)	0.3737201988697052	Azaphilones	0.3820214569568634	Hydroxybenzoic acid derivatives	0.5354344844818115	Hydroxybenzoic acid derivatives	0.5354344844818115	Benzoic acids and derivatives	0.6252861618995667	Benzene and substituted derivatives	0.7702212333679199	Benzenoids	0.9430281519889832	Organic compounds; Organoheterocyclic compounds; Ketones; Phenols; Anisoles; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Alpha-acyloxy ketones; Cyclic ketones; Alpha-acyloxy carbonyl compounds; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.524_429.19235
1140_HILIC_mgf_modified_matching_featureID_adduct_FT_1.501_279.08763	C14H16O6	[M - H]-	C14H16O6	Shikimates and Phenylpropanoids	0.568805992603302	Phenylpropanoids (C6-C3)	0.22786155343055725	Cinnamic acids and derivatives	0.3366889953613281	Hydroxycinnamic acids and derivatives	0.5203481912612915			Hydroxycinnamic acids and derivatives	0.5203481912612915	Cinnamic acids and derivatives	0.3129013180732727	Phenylpropanoids and polyketides	0.35749149322509766	Organic compounds; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.501_279.08763
1141_HILIC_mgf_modified_matching_featureID_adduct_FT_1.670_429.15601	C23H26O8	[M - H]-	C23H26O8	Polyketides	0.898398756980896	Aromatic polyketides	0.7799681425094604	Depsidones	0.9024708271026611	Depsides and depsidones	0.6872726678848267					Depsides and depsidones	0.6872726678848267	Phenylpropanoids and polyketides	0.7147414088249207	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Salicylic acid and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Cresols; Meta cresols; Benzoic acid esters; Depsides and depsidones; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; O-methoxybenzoic acids and derivatives; Benzenoids; Diarylethers; Dioxepines; 1,4-dioxepines; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	FT_1.670_429.15601
1142_HILIC_mgf_modified_matching_featureID_adduct_FT_2.245_287.08846	C8H19O6P	[M + CH2O2 - H]-	C9H21O8P	Fatty acids	0.6064289808273315	Glycerophospholipids	0.5909631252288818	Fatty alcohols	0.3617444932460785	Glycerophosphates	0.5826618075370789			Glycerophosphates	0.5826618075370789	Glycerophospholipids	0.7066322565078735	Lipids and lipid-like molecules	0.5467846989631653	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Secondary alcohols; Glycerophosphates; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_2.245_287.08846
1143_HILIC_mgf_modified_matching_featureID_adduct_FT_2.357_195.02996	C9H8O5	[M - H]-	C9H8O5	Shikimates and Phenylpropanoids	0.621705949306488	Phenolic acids (C6-C1)	0.5897623896598816	Simple phenolic acids	0.575141966342926	Benzoic acids and derivatives	0.5725573897361755			Benzoic acids and derivatives	0.5725573897361755	Benzene and substituted derivatives	0.800286591053009	Benzenoids	0.8813155293464661	Organic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_2.357_195.02996
1144_HILIC_mgf_modified_matching_featureID_adduct_FT_2.343_241.08319	C10H14N2O5	[M - H]-	C10H14N2O5	Carbohydrates	0.981635332107544	Nucleosides	0.9718441367149353	Pyrimidine nucleos(t)ides	0.9822951555252075	Pyrimidine 2'-deoxyribonucleosides	0.9934006929397583			Pyrimidine 2'-deoxyribonucleosides	0.9934006929397583	Pyrimidine nucleosides	0.9928481578826904	Nucleosides, nucleotides, and analogues	0.9953510761260986	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Lactams; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Pyrimidine nucleosides; Ureas; Diazines; Secondary alcohols; Pyrimidine 2'-deoxyribonucleosides; Hydropyrimidines; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_2.343_241.08319
1145_HILIC_mgf_modified_matching_featureID_adduct_FT_1.244_421.12991	C24H22O7	[M - H]-	C24H22O7	Shikimates and Phenylpropanoids	0.6376312971115112	Coumarins	0.6586735844612122	Pyranocoumarins	0.6401864886283875	Pyranochromenes	0.6336708068847656	Pyranochromenes	0.6336708068847656	1-benzopyrans	0.9207150340080261	Benzopyrans	0.9566138386726379	Organoheterocyclic compounds	0.9946660995483398	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Coumarins and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 1-benzopyrans; 2,2-dimethyl-1-benzopyrans; Pyranochromenes; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.244_421.12991
1146_HILIC_mgf_modified_matching_featureID_adduct_FT_1.166_453.19186	C26H30O7	[M - H]-	C26H30O7	Shikimates and Phenylpropanoids	0.5274947285652161	Coumarins	0.5100705623626709	Pyranocoumarins	0.36414358019828796	2,2-dimethyl-1-benzopyrans	0.6180415749549866	2,2-dimethyl-1-benzopyrans	0.6180415749549866	1-benzopyrans	0.8214766979217529	Benzopyrans	0.8440561294555664	Organoheterocyclic compounds	0.9705111384391785	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 1-benzopyrans; 2,2-dimethyl-1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.166_453.19186
1147_HILIC_mgf_modified_matching_featureID_adduct_FT_1.613_283.11874	C14H20O6	[M - H]-	C14H20O6	Terpenoids	0.5573389530181885	Sesquiterpenoids	0.5302023887634277	Trichothecane sesquiterpenoids	0.5174035429954529	Lipids and lipid-like molecules	0.6132172346115112							Lipids and lipid-like molecules	0.6132172346115112	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.613_283.11874
1148_HILIC_mgf_modified_matching_featureID_adduct_FT_1.589_237.07700	C12H14O5	[M - H]-	C12H14O5	Polyketides	0.7606480121612549	Cyclic polyketides	0.8016777634620667	Simple cyclic polyketides	0.7425711750984192	Vinylogous acids	0.5058832168579102					Vinylogous acids	0.5058832168579102	Organic acids and derivatives	0.8791751265525818	Organic compounds; Organoheterocyclic compounds; Ketones; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.589_237.07700
1149_HILIC_mgf_modified_matching_featureID_adduct_FT_1.618_351.10866	C17H20O8	[M - H]-	C17H20O8	Polyketides	0.5355186462402344	Chromanes	0.1551104187965393	Picrotoxane sesquiterpenoids	0.3262074291706085	Dicarboxylic acids and derivatives	0.5803200602531433			Dicarboxylic acids and derivatives	0.5803200602531433	Carboxylic acids and derivatives	0.9638219475746155	Organic acids and derivatives	0.9933406710624695	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.618_351.10866
1150_HILIC_mgf_modified_matching_featureID_adduct_FT_1.669_283.15515	C15H24O5	[M - H]-	C15H24O5	Terpenoids	0.7503970861434937	Sesquiterpenoids	0.8710594177246094	Daucane sesquiterpenoids	0.5883966088294983	Sesquiterpenoids	0.6692476868629456			Sesquiterpenoids	0.6692476868629456	Prenol lipids	0.6839420199394226	Lipids and lipid-like molecules	0.692154049873352	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Sesquiterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.669_283.15515
1151_HILIC_mgf_modified_matching_featureID_adduct_FT_1.264_481.15057	C25H24O7	[M + CH2O2 - H]-	C26H26O9	Shikimates and Phenylpropanoids	0.72358238697052	Isoflavonoids	0.6922861933708191	Isoflavones	0.4985273480415344	8-prenylated isoflavanones	0.5432802438735962	Isoflavanones	0.7374764084815979	Isoflavans	0.6379258632659912	Isoflavonoids	0.6316582560539246	Phenylpropanoids and polyketides	0.5998830795288086	Organic compounds; Organoheterocyclic compounds; Pyrans; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Isoflavans; Isoflavanones; Carbonyl compounds; Benzenoids; Isoflavonoids; Aryl-aldehydes; 1-benzopyrans; 2,2-dimethyl-1-benzopyrans; 8-prenylated isoflavanones; Pyranochromenes; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.264_481.15057
1152_HILIC_mgf_modified_matching_featureID_adduct_FT_1.264_481.15056	C26H26O9	[M - H]-	C26H26O9	Polyketides	0.5031536817550659	Isoflavonoids	0.5116035342216492	Depsidones	0.2977868616580963	Isoflavanones	0.5584498047828674	Isoflavanones	0.5584498047828674	Isoflavans	0.45308369398117065	Isoflavonoids	0.5030673146247864	Phenylpropanoids and polyketides	0.5363576412200928	Organic compounds; Organoheterocyclic compounds; Pyrans; Ketones; Benzopyrans; Aldehydes; Alkyl aryl ethers; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Benzaldehydes; Isoflavanones; Carbonyl compounds; Benzenoids; Isoflavonoids; Aryl-aldehydes; 1-benzopyrans; Vinylogous acids; Organic oxides; Hydroxybenzaldehydes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.264_481.15056
1153_HILIC_mgf_modified_matching_featureID_adduct_FT_1.242_451.17735	C26H28O7	[M - H]-	C26H28O7	Shikimates and Phenylpropanoids	0.6777680516242981	Isoflavonoids	0.7879272699356079	Isoflavones	0.5623664855957031	6-prenylated isoflavanones	0.6363240480422974	Isoflavanones	0.8312033414840698	Isoflavans	0.8287025094032288	Isoflavonoids	0.7680374383926392	Phenylpropanoids and polyketides	0.7696142792701721	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Aldehydes; Alkyl aryl ethers; Alcohols and polyols; Phenols; Resorcinols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Benzenediols; Benzaldehydes; Isoflavans; Tertiary alcohols; Isoflavanones; Isoflavanols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Isoflavonoids; Aryl-aldehydes; 1-benzopyrans; 6-prenylated isoflavanones; Vinylogous acids; Organic oxides; Hydroxybenzaldehydes; Oxacyclic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.242_451.17735
1154_HILIC_mgf_modified_matching_featureID_adduct_FT_1.233_413.23389	C25H34O5	[M - H]-	C25H34O5	Polyketides	0.7386932373046875	Meroterpenoids	0.8993675708770752	Tetraketide meroterpenoids	0.9577230215072632	Sesquiterpenoids	0.5546218752861023			Sesquiterpenoids	0.5546218752861023	Prenol lipids	0.7703602910041809	Lipids and lipid-like molecules	0.780119001865387	Organic compounds; Lipids and lipid-like molecules; Aldehydes; Alcohols and polyols; Phenols; Resorcinols; Prenol lipids; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Toluenes; Cresols; Meta cresols; Benzenediols; Benzaldehydes; Sesquiterpenoids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl-aldehydes; Vinylogous acids; Organic oxides; Hydroxybenzaldehydes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.233_413.23389
1155_HILIC_mgf_modified_matching_featureID_adduct_FT_1.369_497.25494	C29H38O7	[M - H]-	C29H38O7	Polyketides	0.6502029895782471	Meroterpenoids	0.5211228132247925	Tetraketide meroterpenoids	0.5466138124465942	Hydroxybenzaldehydes	0.8605161905288696	Aldehydes	0.7819210290908813	Carbonyl compounds	0.9689462780952454	Organooxygen compounds	0.9999927282333374	Organic oxygen compounds	0.9999738931655884	Organic compounds; Lipids and lipid-like molecules; Ketones; Aldehydes; Alcohols and polyols; Phenols; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Benzaldehydes; Carbonyl compounds; Benzenoids; Aryl-aldehydes; Cyclic ketones; Vinylogous acids; Organic oxides; Hydroxybenzaldehydes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.369_497.25494
1156_HILIC_mgf_modified_matching_featureID_adduct_FT_1.419_265.10821	C14H18O5	[M - H]-	C14H18O5	Shikimates and Phenylpropanoids	0.6198127865791321	Phenylpropanoids (C6-C3)	0.6557478308677673	Cinnamic acids and derivatives	0.7214716076850891	Coumaric acids and derivatives	0.593136727809906	Coumaric acids and derivatives	0.593136727809906	Hydroxycinnamic acids and derivatives	0.6643401980400085	Cinnamic acids and derivatives	0.6490411758422852	Phenylpropanoids and polyketides	0.7778263092041016	Organic compounds; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT_1.419_265.10821
1157_HILIC_mgf_modified_matching_featureID_adduct_FT_1.336_383.15002	C22H24O6	[M - H]-	C22H24O6	Shikimates and Phenylpropanoids	0.6394737958908081	Flavonoids	0.37925830483436584	Neolignans	0.35406580567359924	Cinnamic acids and derivatives	0.5637370944023132					Cinnamic acids and derivatives	0.5637370944023132	Phenylpropanoids and polyketides	0.7184383273124695	Organic compounds; Organoheterocyclic compounds; Styrenes; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Cinnamic acids and derivatives; Enones; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Alpha,beta-unsaturated carbonyl compounds; Aryl ketones; Alpha,beta-unsaturated ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_1.336_383.15002
1158_HILIC_mgf_modified_matching_featureID_adduct_FT_1.008_695.28631	C36H44N2O12	[M - H]-	C36H44N2O12	Polyketides	0.7092470526695251	Macrolides	0.5638540387153625	Ansa macrolides	0.319598913192749	Naphthols and derivatives	0.6950606107711792			Naphthols and derivatives	0.6950606107711792	Naphthalenes	0.8550455570220947	Benzenoids	0.9714636206626892	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Ketones; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Polyols; Naphthols and derivatives; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_1.008_695.28631
1159_HILIC_mgf_modified_matching_featureID_adduct_FT_1.407_413.19720	C24H30O6	[M - H]-	C24H30O6	Shikimates and Phenylpropanoids	0.581468403339386	Diphenyl ethers (DPEs)	0.6180224418640137	Fungal DPEs	0.6770449280738831	Anisoles	0.7420830726623535			Anisoles	0.7420830726623535	Phenol ethers	0.7861108779907227	Benzenoids	0.9965986609458923	Organic compounds; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	FT_1.407_413.19720
1160_HILIC_mgf_modified_matching_featureID_adduct_FT_13.283_429.12512	C10H23N8O9P	[M - H]-	C10H23N8O9P	Carbohydrates	0.7548123598098755	Nucleosides	0.7499954700469971	Purine nucleos(t)ides	0.561456024646759	Purine nucleotides	0.587717592716217					Purine nucleotides	0.587717592716217	Nucleosides, nucleotides, and analogues	0.8373766541481018	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Pentose phosphates; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,2-diols; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_13.283_429.12512
1161_HILIC_mgf_modified_matching_featureID_adduct_FT_13.282_335.07517	C10H17N4O7P	[M - H]-	C10H17N4O7P	Carbohydrates	0.6087335348129272	Nucleosides	0.5783632397651672	Purine nucleos(t)ides	0.38023731112480164	Monosaccharide phosphates	0.5114449262619019	Monosaccharides	0.5359146595001221	Carbohydrates and carbohydrate conjugates	0.5076309442520142	Organooxygen compounds	0.9999597072601318	Organic oxygen compounds	0.9999972581863403	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Imidazopyrimidines; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,2-diols; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_13.282_335.07517
1162_HILIC_mgf_modified_matching_featureID_adduct_FT_1.081_643.25445	C36H40N2O9	[M - H]-	C36H40N2O9	Polyketides	0.5280027389526367	Aromatic polyketides	0.38973861932754517	Dihydroflavonols	0.20356054604053497	Chromones	0.7018541693687439	Chromones	0.7018541693687439	1-benzopyrans	0.5910642147064209	Benzopyrans	0.5769684910774231	Organoheterocyclic compounds	0.9490246176719666	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Chromones; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dialkyl ethers; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 1-benzopyrans; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.081_643.25445
1163_HILIC_mgf_modified_matching_featureID_adduct_FT_12.842_543.06597	C18H26O15P2	[M - H]-	C18H26O15P2	Carbohydrates	0.682390034198761	Saccharides	0.5665386319160461	Cyclitols	0.5480654239654541	Disaccharide phosphates	0.5538861751556396	Disaccharides	0.7533605694770813	Carbohydrates and carbohydrate conjugates	0.9859927296638489	Organooxygen compounds	0.9999983310699463	Organic oxygen compounds	0.9999990463256836	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Monosaccharide phosphates; Disaccharides; Disaccharide phosphates; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Alkyl phosphates; Dialkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_12.842_543.06597
1164_HILIC_mgf_modified_matching_featureID_adduct_FT_1.477_371.18639	C22H28O5	[M - H]-	C22H28O5	Terpenoids	0.4590858221054077	Diphenyl ethers (DPEs)	0.42746657133102417	Fungal DPEs	0.3816240429878235	Benzoic acids	0.663068950176239	Benzoic acids	0.663068950176239	Benzoic acids and derivatives	0.5961888432502747	Benzene and substituted derivatives	0.7177398204803467	Benzenoids	0.9941583871841431	Organic compounds; Ketones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Benzoic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.477_371.18639
1165_HILIC_mgf_modified_matching_featureID_adduct_FT_1.511_200.97954	C7H7O3PS	[M - H]-	C7H7O3PS	Shikimates and Phenylpropanoids	0.7358046174049377	Phenolic acids (C6-C1)	0.6729960441589355	Simple phenolic acids	0.6771662831306458	1-hydroxy-2-unsubstituted benzenoids	0.7036772966384888			1-hydroxy-2-unsubstituted benzenoids	0.7036772966384888	Phenols	0.5999342203140259	Benzenoids	0.9994068145751953	Organic compounds; Phenols; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_1.511_200.97954
1166_HILIC_mgf_modified_matching_featureID_adduct_FT_1.540_265.10819	C14H18O5	[M - H]-	C14H18O5	Polyketides	0.5271396040916443	Coumarins	0.41938820481300354	Isocoumarins	0.41161054372787476	Anisoles	0.7140630483627319			Anisoles	0.7140630483627319	Phenol ethers	0.793335497379303	Benzenoids	0.9997174143791199	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_1.540_265.10819
