FeatureID,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,dbcan_sub,Substrate,cazy_fam,cazy_sub
DNA-4_bin_17_k127_2852744_8,11.373634157505318,-3.139844580148151,0.8461582895480518,5.9823660703589874e-5,2.596121124872768e-4,month_October_vs_August,GH5_e325,beta-mannan,Glycoside Hydrolases,GH5
DNA-1_bin_24_1_k127_30087578_21,68.56850752227444,2.173617629034159,0.31393900028045846,1.1125404544572113e-12,1.93351858291874e-11,month_October_vs_August,GH13_e0,"sucrose, starch",Glycoside Hydrolases,GH13
DNA-1_bin_24_1_k127_30428286_3,15.989962386587774,-4.03630350849855,0.96008440360163,4.264631435086749e-6,2.985242004560725e-5,month_October_vs_August,GH15_e59,starch,Glycoside Hydrolases,GH15
bcn_bin_229_1_k125_27034960_2,16.504275802966394,-4.875478314713481,1.1111498042063326,9.565962624994198e-7,7.560196268140576e-6,month_October_vs_August,GT2,-,Glycosyl Transferases,GT2
DNA-8_bin_7_1_k127_25197231_12,15.05214235218881,-4.611980559895841,1.097155316165903,1.550793563300323e-6,9.969387192644934e-6,month_October_vs_August,AA3_e57,-,Auxiliary Activities,AA3
DNA-8_bin_29_k127_29661286_2,5.734571553440523,-3.255054538637794,1.2841310476083383,6.581619709253301e-4,0.00552542238466568,month_October_vs_August,CE1_e32,"trehalose, polyphenol, xylan",Carbohydrate Esterases,CE1
bcn_bin_38_1_k125_80508_2,7.1952867518700305,-2.976338592463667,1.0642773190717427,0.00102157676238782,0.00337782927148004,month_October_vs_August,GH74_e1,"xyloglucan, xyloglucan",Glycoside Hydrolases,GH74
bcn_bin_38_1_k125_80508_2,7.1952867518700305,-2.976338592463667,1.0642773190717427,0.00102157676238782,0.00337782927148004,month_October_vs_August,CBM2_e19,"cellulose, chitin, xylan",Carbohydrate Binding Module,CBM2
bco_bin_136_k125_18653644_9,9.063072432812634,-2.1307571418545286,0.7310766336630945,0.00107484968778201,0.00429939875112804,month_October_vs_August,GT4_e1634,-,Glycosyl Transferases,GT4
bco_bin_136_k125_22748073_8,18.922947869556687,2.313481857376559,0.5994629333206378,1.6143993720999375e-5,1.350224929392675e-4,month_October_vs_August,CBM48_e3,glycogen,Carbohydrate Binding Module,CBM48
bco_bin_136_k125_22748073_8,18.922947869556687,2.313481857376559,0.5994629333206378,1.6143993720999375e-5,1.350224929392675e-4,month_October_vs_August,GH13_e48,"sucrose, starch, starch",Glycoside Hydrolases,GH13
bco_bin_136_k125_37545474_6,22.587244570859458,2.387800916871296,0.6202358422223598,1.7641548298613973e-5,1.3911620944049877e-4,month_October_vs_August,GH23_e884,-,Glycoside Hydrolases,GH23
bco_bin_136_k125_37545474_6,22.587244570859458,2.387800916871296,0.6202358422223598,1.7641548298613973e-5,1.3911620944049877e-4,month_October_vs_August,CBM50_e589,"chitin, peptidoglycan",Carbohydrate Binding Module,CBM50
bco_bin_76_1_k125_22903522_1,3.194489748399019,-4.028558751399061,2.177208416927326,4.182549845000048e-4,0.00160832459725362,month_October_vs_August,GH9_e22,"cellulose, beta-glucan",Glycoside Hydrolases,GH9
bco_bin_76_1_k125_22903522_1,3.194489748399019,-4.028558751399061,2.177208416927326,4.182549845000048e-4,0.00160832459725362,month_October_vs_August,CBM3_e0,"cellulose, chitin",Carbohydrate Binding Module,CBM3
bco_bin_76_1_k125_22903522_1,3.194489748399019,-4.028558751399061,2.177208416927326,4.182549845000048e-4,0.00160832459725362,month_October_vs_August,CBM2_e80,"cellulose, chitin, xylan",Carbohydrate Binding Module,CBM2
bco_bin_76_1_k125_25195539_4,7.549008858586898,-2.8960501394976528,0.9750784554512548,5.790819982898889e-4,0.00203522022699941,month_October_vs_August,GH3_e179,"xyloglucan, beta-glucan",Glycoside Hydrolases,GH3
bco_bin_76_1_k125_25195539_4,7.549008858586898,-2.8960501394976528,0.9750784554512548,5.790819982898889e-4,0.00203522022699941,month_October_vs_August,CBM6_e50,"beta-glucan, xylan, cellulose",Carbohydrate Binding Module,CBM6
bco_bin_76_1_k125_27316426_3,7.572904975055018,-5.687643714808075,2.4137479308992367,3.195576385524881e-6,2.461273726723419e-5,month_October_vs_August,GH74_e1,"xyloglucan, xyloglucan",Glycoside Hydrolases,GH74
bco_bin_76_1_k125_27316426_3,7.572904975055018,-5.687643714808075,2.4137479308992367,3.195576385524881e-6,2.461273726723419e-5,month_October_vs_August,GH74_e0,xyloglucan,Glycoside Hydrolases,GH74
bco_bin_76_1_k125_27316426_3,7.572904975055018,-5.687643714808075,2.4137479308992367,3.195576385524881e-6,2.461273726723419e-5,month_October_vs_August,CBM2_e104,"cellulose, chitin, xylan",Carbohydrate Binding Module,CBM2
bco_bin_76_1_k125_32170642_4,20.13481293226891,2.764984550803783,0.40259598095665694,9.946121502292126e-13,2.4003306558864997e-11,month_October_vs_August,GH13_e0,"sucrose, starch",Glycoside Hydrolases,GH13
bco_bin_76_1_k125_37518865_2,7.344494015981626,-5.644042157584128,2.4225802259951705,5.107538535407895e-6,3.6675361882217806e-5,month_October_vs_August,GT4_e1634,-,Glycosyl Transferases,GT4
bco_bin_76_1_k125_42455585_2,12.846159238778776,-3.7952747488606047,1.0894323037997504,6.238759684685435e-5,3.1808887406424335e-4,month_October_vs_August,CBM2_e103,"cellulose, chitin, xylan",Carbohydrate Binding Module,CBM2
bco_bin_76_1_k125_42455585_2,12.846159238778776,-3.7952747488606047,1.0894323037997504,6.238759684685435e-5,3.1808887406424335e-4,month_October_vs_August,GH48_e1,"cellulose, cellulose, chitin",Glycoside Hydrolases,GH48
bco_bin_76_1_k125_61715230_10,3.8964728627481415,-2.544101335619163,1.2257470257026244,0.00356021752397927,0.00927193340777336,month_October_vs_August,GH115_e1,-,Glycoside Hydrolases,GH115
DNA-6_bin_10_1_k127_10877385_3,7.028860396431113,-4.002923541636175,1.2662890707098515,4.872291569939989e-5,2.130718552227488e-4,month_October_vs_August,GT2,-,Glycosyl Transferases,GT2
DNA-6_bin_10_1_k127_1254186_8,55.042233469350776,6.171172587428165,0.6238012069885579,4.3845732953079666e-24,1.5113882065002757e-22,month_October_vs_August,GT4_e3677,-,Glycosyl Transferases,GT4
DNA-6_bin_10_1_k127_1350547_3,8.920588104032147,-2.0910573303582036,0.6457705439682897,4.136791457854816e-4,0.00140939522924588,month_October_vs_August,GH39_e37,-,Glycoside Hydrolases,GH39
DNA-6_bin_10_1_k127_18526027_7,26.256674099600396,2.1655560849640327,0.3003355433255888,1.1619042928358482e-13,1.361751831203614e-12,month_October_vs_August,GH13_e41,sucrose,Glycoside Hydrolases,GH13
DNA-6_bin_10_1_k127_18564885_1,6.630624620270863,-2.1162817817775905,0.7354467420274965,0.00149224563543057,0.00426563874323081,month_October_vs_August,GT2,-,Glycosyl Transferases,GT2
DNA-6_bin_10_1_k127_4923175_2,5.444587406155186,-2.8382133564848795,0.9577851837986218,8.337166768617956e-4,0.00257135775074216,month_October_vs_August,AA3_e57,-,Auxiliary Activities,AA3
DNA-6_bin_10_1_k127_6472077_3,28.14200379983814,-5.457420919984596,1.0070615043183675,1.2904966639300983e-8,1.0959870218304893e-7,month_October_vs_August,AA7_e0,glucooligosaccharide,Auxiliary Activities,AA7
DNA-4_bin_12_1_k127_9822771_12,7.556758589141456,-5.674266482753792,2.5226256237192985,2.594980556933192e-5,2.1686623225798825e-4,month_October_vs_August,GH25_e215,peptidoglycan,Glycoside Hydrolases,GH25
bcn_bin_115_k125_45555158_1,9.37476997283582,-2.2169428752644302,0.7583435967687263,9.388840460214844e-4,0.00503867771364863,month_October_vs_August,GT4_e3552,-,Glycosyl Transferases,GT4
bcn_bin_251_k125_58767677_8,16.87825730988864,2.732381649549307,0.5602181374893106,8.790092189130906e-8,1.5213621096572718e-6,month_October_vs_August,GT20_e1,-,Glycosyl Transferases,GT20
DNA-1_bin_8_k127_16019736_5,34.07753990271441,-5.3258455217558875,0.7778140910091487,3.3186798706836085e-12,7.072936474394439e-11,month_October_vs_August,CBM2_e18,"cellulose, chitin, xylan",Carbohydrate Binding Module,CBM2
DNA-1_bin_8_k127_16019736_5,34.07753990271441,-5.3258455217558875,0.7778140910091487,3.3186798706836085e-12,7.072936474394439e-11,month_October_vs_August,GH6_e0,"cellulose, cellulose",Glycoside Hydrolases,GH6
DNA-1_bin_8_k127_1865859_1,5.980872011816064,-2.9981024290998843,0.871690639666678,1.154684669853368e-4,3.937474724199986e-4,month_October_vs_August,GH6_e26,cellulose,Glycoside Hydrolases,GH6
DNA-1_bin_8_k127_19130274_5,30.817075959850193,-5.511390565437962,0.9317035999594196,2.716586616040446e-10,3.859816816957468e-9,month_October_vs_August,GH74_e1,"xyloglucan, xyloglucan",Glycoside Hydrolases,GH74
DNA-1_bin_8_k127_19130274_5,30.817075959850193,-5.511390565437962,0.9317035999594196,2.716586616040446e-10,3.859816816957468e-9,month_October_vs_August,CBM2_e10,"cellulose, chitin, xylan",Carbohydrate Binding Module,CBM2
DNA-1_bin_8_k127_19130274_6,11.719316645573736,-4.567760464237802,1.1306220126925222,3.414416409674949e-6,1.8192437432799335e-5,month_October_vs_August,PL1_e73,pectin,Polysaccharide Lyases,PL1
DNA-1_bin_8_k127_22431307_12,9.321016404333433,-3.473202101038662,0.9267080667915656,1.7722881534354683e-5,8.058003470953263e-5,month_October_vs_August,AA7_e0,glucooligosaccharide,Auxiliary Activities,AA7
DNA-1_bin_8_k127_23256087_2,18.491539079434723,-4.611748267510815,0.9079458290001514,2.6912887654215864e-8,2.6992043206140026e-7,month_October_vs_August,PL11_e0,"pectin, pectin",Polysaccharide Lyases,PL11
DNA-1_bin_8_k127_24178977_2,12.156069555505027,-3.094408194108307,0.7525564744752654,8.22916004642695e-6,3.9523148955374505e-5,month_October_vs_August,AA10_e30,"cellulose, chitin",Auxiliary Activities,AA10
DNA-1_bin_8_k127_24178977_2,12.156069555505027,-3.094408194108307,0.7525564744752654,8.22916004642695e-6,3.9523148955374505e-5,month_October_vs_August,CBM2_e70,"cellulose, chitin, xylan",Carbohydrate Binding Module,CBM2
DNA-1_bin_8_k127_26203543_3,7.286621335996912,-6.446033903934367,2.586585993203818,2.185429800955346e-6,1.242052603542955e-5,month_October_vs_August,CBM2_e116,"cellulose, chitin, xylan",Carbohydrate Binding Module,CBM2
DNA-1_bin_8_k127_26597199_2,6.158588629508801,-2.955832931394816,0.8615603791982336,1.08568143604119e-4,3.739569390808543e-4,month_October_vs_August,GH3_e107,"beta-glucan, beta-glucan",Glycoside Hydrolases,GH3
DNA-1_bin_8_k127_26597199_2,6.158588629508801,-2.955832931394816,0.8615603791982336,1.08568143604119e-4,3.739569390808543e-4,month_October_vs_August,CBM2_e104,"cellulose, chitin, xylan",Carbohydrate Binding Module,CBM2
DNA-1_bin_8_k127_27213238_7,5.338631420699028,-2.127878629259086,0.7525211503333119,0.00161260758912398,0.00407332731771317,month_October_vs_August,GH10_e85,xylan,Glycoside Hydrolases,GH10
DNA-1_bin_8_k127_27213238_9,15.191679460501067,-2.6178655792689516,0.7031138002370849,3.8941582680375634e-5,1.620116944951126e-4,month_October_vs_August,GH3_e50,xylan,Glycoside Hydrolases,GH3
DNA-1_bin_8_k127_27875387_13,76.57377546344529,7.320069620837308,0.8135492360123131,1.551775627745136e-20,5.291554890610914e-19,month_October_vs_August,GT4_e1685,-,Glycosyl Transferases,GT4
DNA-1_bin_8_k127_30822691_2,20.875758497853095,-5.358368717954835,1.1282242030648064,5.661667301732629e-8,5.516081571116647e-7,month_October_vs_August,GH6_e0,"cellulose, cellulose",Glycoside Hydrolases,GH6
DNA-1_bin_8_k127_8687516_5,80.00115372695865,4.366076392948208,0.4576676382370611,6.553767874694669e-23,3.724724742118137e-21,month_October_vs_August,CBM48_e2,glycogen,Carbohydrate Binding Module,CBM48
DNA-1_bin_8_k127_8687516_5,80.00115372695865,4.366076392948208,0.4576676382370611,6.553767874694669e-23,3.724724742118137e-21,month_October_vs_August,GH13_e200,"sucrose, alpha-glucan",Glycoside Hydrolases,GH13
bco_bin_150_k125_13414326_2,30.114391088623215,2.384167228723164,0.3828423654523331,9.649789007455172e-11,2.581318559494258e-9,month_October_vs_August,GH13_e0,"sucrose, starch",Glycoside Hydrolases,GH13
bco_bin_150_k125_57596431_1,36.386014326946594,4.512661423118802,0.6624276562055391,9.560411029063474e-13,4.0918559204391665e-11,month_October_vs_August,GH13_e41,sucrose,Glycoside Hydrolases,GH13
bco_bin_150_k125_59615990_6,7.45095125489143,-6.000595810296698,2.560802390116939,1.1925008772607644e-5,1.2759759386690177e-4,month_October_vs_August,AA10_e30,"cellulose, chitin",Auxiliary Activities,AA10
bco_bin_150_k125_59615990_6,7.45095125489143,-6.000595810296698,2.560802390116939,1.1925008772607644e-5,1.2759759386690177e-4,month_October_vs_August,CBM2_e70,"cellulose, chitin, xylan",Carbohydrate Binding Module,CBM2
bco_bin_150_k125_62320546_4,37.461430828632565,3.8772723712787913,2.060658974660451,0.00163705974966296,0.007453846519742,month_October_vs_August,GT4_e1685,-,Glycosyl Transferases,GT4
bco_bin_150_k125_62566445_6,9.369801843021348,-4.409325180899161,1.4520993816082777,6.162624487887568e-5,5.733920175686693e-4,month_October_vs_August,CBM2_e116,"cellulose, chitin, xylan",Carbohydrate Binding Module,CBM2
bco_bin_150_k125_62566445_6,9.369801843021348,-4.409325180899161,1.4520993816082777,6.162624487887568e-5,5.733920175686693e-4,month_October_vs_August,GH48_e1,"cellulose, cellulose, chitin",Glycoside Hydrolases,GH48
DNA-8_bin_35_1_k127_18917608_4,4.721060131709056,-2.081124973077209,0.7951416887276186,0.00322536837346192,0.00882732396947474,month_October_vs_August,AA7_e0,glucooligosaccharide,Auxiliary Activities,AA7
DNA-8_bin_35_1_k127_7963350_2,76.3621633951549,-5.33115788356145,0.6413991586437684,7.038377424718398e-17,2.4399708405690444e-15,month_October_vs_August,GH5_e325,beta-mannan,Glycoside Hydrolases,GH5
bcn_bin_165_1_k125_14383397_1,7.5837557807074,-6.582342359162891,2.6096522808227456,9.95451711803498e-7,6.50872273102287e-6,month_October_vs_August,GH39_e101,-,Glycoside Hydrolases,GH39
bco_bin_74_k125_20875823_2,7.989372599773232,-6.016478800265649,2.5075418256771553,3.2016695246820074e-6,1.360709547989853e-5,month_October_vs_August,AA1_e46,"lignin, lignin",Auxiliary Activities,AA1
bcn_bin_249_1_k125_9494964_4,24.296008755078265,-3.665336562416796,0.5624296667729144,2.0762241242821867e-11,1.660979299425749e-10,month_October_vs_August,GH39_e122,-,Glycoside Hydrolases,GH39
bcn_bin_106_1_k125_46781681_2,4.146882357258766,-2.811784358944788,1.1937557588484875,0.00166655099089433,0.00403197820377662,month_October_vs_August,GT2,-,Glycosyl Transferases,GT2
DNA-1-22_bin_2_k127_12796738_8,28.102846399654496,2.036634329273295,0.4297806909363965,2.8310815320902504e-7,2.284116580090414e-6,month_October_vs_August,GH13_e227,sucrose,Glycoside Hydrolases,GH13
DNA-1-22_bin_2_k127_1568719_1,23.331080540466665,2.697151710009011,0.5584066200034422,8.241833284276433e-8,7.196440577656087e-7,month_October_vs_August,GH13_e182,"sucrose, starch, starch",Glycoside Hydrolases,GH13
DNA-1-22_bin_2_k127_17155020_2,102.08838589196333,3.0398248366015403,0.3074459899329936,2.6092822919482987e-24,8.920207428575796e-23,month_October_vs_August,GT4_e3814,-,Glycosyl Transferases,GT4
DNA-1-22_bin_2_k127_17155020_4,21.55775045995476,3.7761280518755407,0.6375265000613768,4.704071904090025e-10,5.390973312812261e-9,month_October_vs_August,GH1_e18,beta-galactan,Glycoside Hydrolases,GH1
DNA-1-22_bin_2_k127_18941343_3,8.939199146291768,3.224813553597771,0.6682809704642139,2.2215939585470386e-7,1.8289612303630107e-6,month_October_vs_August,GH77_e2,starch,Glycoside Hydrolases,GH77
DNA-1-22_bin_2_k127_21366617_3,63.32999231951982,3.703243294786996,0.33645498171588006,9.766715691689487e-29,4.5812710581715584e-27,month_October_vs_August,GH133_e2,-,Glycoside Hydrolases,GH133
DNA-1-22_bin_2_k127_21366617_4,61.87453800591658,4.308779533016611,0.39639739134649593,5.300392830031035e-29,2.5454505567077618e-27,month_October_vs_August,CBM48_e0,glycogen,Carbohydrate Binding Module,CBM48
DNA-1-22_bin_2_k127_21366617_4,61.87453800591658,4.308779533016611,0.39639739134649593,5.300392830031035e-29,2.5454505567077618e-27,month_October_vs_August,GH13_e35,sucrose,Glycoside Hydrolases,GH13
DNA-1-22_bin_2_k127_5877009_6,37.82176459093957,4.525871780642178,0.5094417037395003,3.825578097324898e-19,8.972315142214325e-18,month_October_vs_August,GT4_e3173,-,Glycosyl Transferases,GT4
DNA-1-22_bin_2_k127_5877009_8,202.41198601524613,4.232023822997985,0.3112943422853959,2.0080043266827928e-42,2.7000964846127955e-40,month_October_vs_August,GH39_e43,-,Glycoside Hydrolases,GH39
DNA-1-22_bin_2_k127_7660074_4,203.96996490008877,2.7382215601500635,0.28095267684123876,7.503390428591399e-24,2.48103909745391e-22,month_October_vs_August,CBM48_e3,glycogen,Carbohydrate Binding Module,CBM48
DNA-1-22_bin_2_k127_7660074_4,203.96996490008877,2.7382215601500635,0.28095267684123876,7.503390428591399e-24,2.48103909745391e-22,month_October_vs_August,GH13_e48,"sucrose, starch, starch",Glycoside Hydrolases,GH13
bcn_bin_51_k125_24887919_2,4.198094104015847,-4.902714775755924,2.3045691740786864,3.688145071680626e-5,8.461038693855553e-5,month_October_vs_August,CBM50_e881,"chitin, peptidoglycan",Carbohydrate Binding Module,CBM50
bcn_bin_51_k125_30499946_1,4.552599309936888,-5.056135761870454,2.3326534332397806,2.547033355044652e-5,7.335208046380006e-5,month_October_vs_August,GT84_e0,-,Glycosyl Transferases,GT84
bcn_bin_51_k125_30499946_1,4.552599309936888,-5.056135761870454,2.3326534332397806,2.547033355044652e-5,7.335208046380006e-5,month_October_vs_August,GH94_e1,"chitin, beta-glucan",Glycoside Hydrolases,GH94
