Geneid,dbcan_sub,Substrate,sampleid,geTMM,cazy_fam,cazy_sub,ko_id,fasta,name,pathway,reaction,brite,db_links
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP1-S1-22,4.857902473723566,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP1-S2,4.44032620623975,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP1-S2-22,2.304885162074957,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP1-S3,1.4221265083620396,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP1-S3-22,5.626279641728623,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP1-S4,4.485059283921962,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP1-S4-22,2.5813953976190676,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP3-S1,3.1969483288561564,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP3-S2,1.3659217681419076,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP3-S3,2.387951975231393,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP3-S4,3.46559975824824,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP4-S1,0.2697821641554915,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP4-S2,0.2458602568380692,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP4-S3,0.26872292535602393,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP4-S4,0.2187926892490968,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP5-S1,1.0653242617577048,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP5-S2,0.3099020385026319,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP5-S3,0.3881526306528573,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP5-S4,1.0220001455255825,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP6-S1,0.24352688698666408,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP8-S1,0.7923173802198936,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP8-S2,0.5083032066933519,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP8-S3,0.5529931565077962,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_81_k125_20382907_9,GT4_e3814,-,SAMP8-S4,1.466058202534384,Glycosyl Transferases,GT4,K01854,bcn_bin_81,UDP-galactopyranose mutase [EC:5.4.99.9],Galactose metabolism;Amino sugar and nucleotide sugar metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars,UDP-alpha-D-galactopyranose furanomutase;UDP-L-arabinopyranose furanomutase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00052 Galactose metabolism;    K01854  glf; UDP-galactopyranose mutase;   00520 Amino sugar and nucleotide sugar metabolism;    K01854  glf; UDP-galactopyranose mutase;  09107 Glycan biosynthesis and metabolism;   00541 O-Antigen nucleotide sugar biosynthesis;    K01854  glf; UDP-galactopyranose mutase;Enzymes [BR:ko01000]; 5. Isomerases;  5.4  Intramolecular transferases;   5.4.99  Transferring other groups;    5.4.99.9  UDP-galactopyranose mutase;     K01854  glf; UDP-galactopyranose mutase,COG: COG0562;GO: 0008767
bcn_bin_97_k125_35653000_7,GT4_e3215,-,SAMP1-S1-22,0.7719211109590133,Glycosyl Transferases,GT4,K16150,bcn_bin_97,glycogen synthase [EC:2.4.1.11],Starch and sucrose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,UDP-glucose:glycogen 4-alpha-D-glucosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00500 Starch and sucrose metabolism;    K16150  K16150; glycogen synthase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16150  K16150; glycogen synthase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.11  glycogen(starch) synthase;     K16150  K16150; glycogen synthase;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Storage polysaccharide;   K16150  K16150; glycogen synthase,COG: COG0438;GO: 0004373;CAZy: GT4
bcn_bin_97_k125_35653000_7,GT4_e3215,-,SAMP1-S4-22,0.4101839454235168,Glycosyl Transferases,GT4,K16150,bcn_bin_97,glycogen synthase [EC:2.4.1.11],Starch and sucrose metabolism;Metabolic pathways;Biosynthesis of secondary metabolites,UDP-glucose:glycogen 4-alpha-D-glucosyltransferase,KEGG Orthology (KO) [BR:ko00001]; 09100 Metabolism;  09101 Carbohydrate metabolism;   00500 Starch and sucrose metabolism;    K16150  K16150; glycogen synthase; 09180 Brite Hierarchies;  09181 Protein families: metabolism;   01003 Glycosyltransferases;    K16150  K16150; glycogen synthase;Enzymes [BR:ko01000]; 2. Transferases;  2.4  Glycosyltransferases;   2.4.1  Hexosyltransferases;    2.4.1.11  glycogen(starch) synthase;     K16150  K16150; glycogen synthase;Glycosyltransferases [BR:ko01003]; Polysaccharide;  Storage polysaccharide;   K16150  K16150; glycogen synthase,COG: COG0438;GO: 0004373;CAZy: GT4
