id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1421_RP_mgf_modified_matching_featureID_adduct_FT_16.641_301.28498	C17H36N2O2	[M + H]+	C17H36N2O2	Fatty acids	0.9863536357879639	Fatty amides	0.9060570597648621	N-acyl ethanolamines (endocannabinoids)	0.6277291178703308	N-acyl amines	0.9516236186027527	N-acyl amines	0.9516236186027527	Fatty amides	0.8713615536689758	Fatty Acyls	0.8890572190284729	Lipids and lipid-like molecules	0.8758751749992371	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_16.641_301.28498
1422_RP_mgf_modified_matching_featureID_adduct_FT_11.305_384.18063	C23H21N5O	[M + H]+	C23H21N5O	Alkaloids	0.9973474740982056	Anthranilic acid alkaloids	0.620773434638977	Pyridine alkaloids	0.4477614164352417	N-benzylpiperidines	0.5539937615394592	N-benzylpiperidines	0.5539937615394592	Benzylpiperidines	0.6070205569267273	Piperidines	0.9499961137771606	Organoheterocyclic compounds	0.999998927116394	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Pyridines and derivatives; Alkyl aryl ethers; Phenylmethylamines; Piperidines; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Diazines; Trialkylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Tertiary amines; N-benzylpiperidines; Benzylpiperidines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_11.305_384.18063
1423_RP_mgf_modified_matching_featureID_adduct_FT_17.474_251.20052	C16H26O2	[M + H]+	C16H26O2	Terpenoids	0.7548577785491943	Sesquiterpenoids	0.4928928315639496	Caryophyllane sesquiterpenoids	0.3840418756008148	Carboxylic acid esters	0.7322590947151184	Carboxylic acid esters	0.7322590947151184	Carboxylic acid derivatives	0.7631374001502991	Carboxylic acids and derivatives	0.914673924446106	Organic acids and derivatives	0.8924678564071655	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_17.474_251.20052
1424_RP_mgf_modified_matching_featureID_adduct_FT_17.318_233.11723	C14H16O3	[M + H]+	C14H16O3	Polyketides	0.5842201709747314	Meroterpenoids	0.2469659149646759	Merohemiterpenoids	0.32019156217575073	Anisoles	0.5113429427146912			Anisoles	0.5113429427146912	Phenol ethers	0.19212934374809265	Benzenoids	0.6360333561897278	Organic compounds; Organoheterocyclic compounds; Ketones; Alkyl aryl ethers; Anisoles; Acryloyl compounds; Benzoyl derivatives; Organooxygen compounds; Toluenes; Enones; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Alpha,beta-unsaturated carbonyl compounds; Aryl ketones; Alpha,beta-unsaturated ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_17.318_233.11723
1425_RP_mgf_modified_matching_featureID_adduct_FT_7.326_171.06273	C6H8N3O3	[M + H]+	C6H8N3O3	Amino acids and Peptides	0.7420128583908081	Small peptides	0.8954082727432251	Aminoacids	0.8779778480529785	Amino acids	0.7274402976036072	Amino acids and derivatives	0.4817604124546051	Amino acids, peptides, and analogues	0.49092617630958557	Carboxylic acids and derivatives	0.913286030292511	Organic acids and derivatives	0.9530113339424133	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_7.326_171.06273
1426_RP_mgf_modified_matching_featureID_adduct_FT_14.508_265.10707	C14H16O5	[M + H]+	C14H16O5	Terpenoids	0.19773545861244202	Coumarins	0.4050388038158417	Simple coumarins	0.45374879240989685	Furanochromones	0.5433315634727478	Chromones	0.11777637153863907	1-benzopyrans	0.9876982569694519	Benzopyrans	0.9586519598960876	Organoheterocyclic compounds	0.9876928925514221	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Coumarins and derivatives; Ethers; Organooxygen compounds; Pyranones and derivatives; Tertiary alcohols; Furanochromones; Carbonyl compounds; Phenol ethers; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Coumarans; Organic oxygen compounds; Chemical entities	FT_14.508_265.10707
1427_RP_mgf_modified_matching_featureID_adduct_FT_11.008_179.06750	C10H10O3	[M + H]+	C10H10O3	Shikimates and Phenylpropanoids	0.5790910720825195	Aromatic polyketides	0.1814853698015213	Cinnamic acids and derivatives	0.10963206738233566	Benzene and substituted derivatives	0.6247875094413757					Benzene and substituted derivatives	0.6247875094413757	Benzenoids	0.7141801714897156	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_11.008_179.06750
1428_RP_mgf_modified_matching_featureID_adduct_FT_15.037_235.09648	C13H14O4	[M + H]+	C13H14O4	Polyketides	0.6352892518043518	Aromatic polyketides	0.3959748446941376	Azaphilones	0.3597439229488373	Azaphilones	0.5900779962539673					Azaphilones	0.5900779962539673	Organoheterocyclic compounds	0.598597526550293	Organic compounds; Organoheterocyclic compounds; Styrenes; Alkyl aryl ethers; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Azaphilones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_15.037_235.09648
1429_RP_mgf_modified_matching_featureID_adduct_FT_15.100_289.10682	C16H16O5	[M + H]+	C16H16O5	Polyketides	0.809977114200592	Chromanes	0.6375319957733154	Chromones	0.5138118267059326	Chromones	0.5468351244926453	Chromones	0.5468351244926453	1-benzopyrans	0.5039295554161072	Benzopyrans	0.48044103384017944	Organoheterocyclic compounds	0.9993481040000916	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Phenols; Chromones; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Carbonyl compounds; Oxolanes; Benzenoids; 1-benzopyrans; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_15.100_289.10682
1430_RP_mgf_modified_matching_featureID_adduct_FT_16.151_515.19122	C27H30O10	[M + H]+	C27H30O10	Shikimates and Phenylpropanoids	0.5234307050704956	Aromatic polyketides	0.1976163238286972	Flavanones	0.16943959891796112	Flavonoids	0.5130449533462524					Flavonoids	0.5130449533462524	Phenylpropanoids and polyketides	0.5811137557029724	Organic compounds; Organoheterocyclic compounds; Ketones; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Dialkyl ethers; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT_16.151_515.19122
1431_RP_mgf_modified_matching_featureID_adduct_FT_16.698_515.19132	C27H30O10	[M + H]+	C27H30O10	Shikimates and Phenylpropanoids	0.5656183958053589	Aromatic polyketides	0.2657431364059448	Simple coumarins	0.06576204299926758	Chromones	0.6972967982292175	Chromones	0.6972967982292175	1-benzopyrans	0.5863127708435059	Benzopyrans	0.5892423391342163	Organoheterocyclic compounds	0.8765069246292114	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	FT_16.698_515.19132
1432_RP_mgf_modified_matching_featureID_adduct_FT_12.933_195.06530	C10H10O4	[M + H]+	C10H10O4	Polyketides	0.585331380367279	Chromanes	0.37849992513656616	Acyl phloroglucinols	0.3498736023902893	Acetophenones	0.5520955920219421			Acetophenones	0.5520955920219421	Benzene and substituted derivatives	0.5428493022918701	Benzenoids	0.9169199466705322	Organic compounds; Organoheterocyclic compounds; Ketones; Acetophenones; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_12.933_195.06530
1433_RP_mgf_modified_matching_featureID_adduct_FT_1.262_222.09723	C8H15NO6	[M + H]+	C8H15NO6	Carbohydrates	0.9977791905403137	Aminosugars and aminoglycosides	0.9999212026596069	Aminosugars	0.9998279809951782	Hexoses	0.969993531703949	Monosaccharides	0.9992196559906006	Carbohydrates and carbohydrate conjugates	0.9985060691833496	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Hexoses; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Polyols; Aminosaccharides; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_1.262_222.09723
1434_RP_mgf_modified_matching_featureID_adduct_FT_12.217_251.09140	C13H14O5	[M + H]+	C13H14O5	Polyketides	0.9800266623497009	Chromanes	0.5853315591812134	Azaphilones	0.8469381928443909	Pyrans	0.6301055550575256					Pyrans	0.6301055550575256	Organoheterocyclic compounds	0.9891147613525391	Organic compounds; Organoheterocyclic compounds; Pyrans; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_12.217_251.09140
1435_RP_mgf_modified_matching_featureID_adduct_FT_16.913_197.08089	C10H12O4	[M + H]+	C10H12O4	Shikimates and Phenylpropanoids	0.47612428665161133	Phenolic acids (C6-C1)	0.25060445070266724	Acyl phloroglucinols	0.5215549468994141	Methoxyphenols	0.5226492881774902			Methoxyphenols	0.5226492881774902	Phenols	0.7103234529495239	Benzenoids	0.5893107652664185	Organic compounds; Ketones; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Vinylogous acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	FT_16.913_197.08089
1436_RP_mgf_modified_matching_featureID_adduct_FT_18.301_231.13798	C15H18O2	[M + H]+	C15H18O2	Terpenoids	0.5473107695579529	Sesquiterpenoids	0.5903987288475037	Miscellaneous meroterpenoids	0.17690850794315338	2,2-dimethyl-1-benzopyrans	0.587292492389679	2,2-dimethyl-1-benzopyrans	0.587292492389679	1-benzopyrans	0.15648715198040009	Benzopyrans	0.0806257426738739	Organoheterocyclic compounds	0.8488864898681641	Organic compounds; Organoheterocyclic compounds; Phenols; Ethers; Organooxygen compounds; Cresols; Benzene and substituted derivatives; Benzenoids; 2,2-dimethyl-1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_18.301_231.13798
1437_RP_mgf_modified_matching_featureID_adduct_FT_17.442_231.13795	C15H18O2	[M + H]+	C15H18O2	Terpenoids	0.8941268920898438	Sesquiterpenoids	0.894169270992279	Eudesmane sesquiterpenoids	0.23074984550476074	Sesquiterpenoids	0.5873852968215942			Sesquiterpenoids	0.5873852968215942	Prenol lipids	0.2987261712551117	Lipids and lipid-like molecules	0.21589133143424988	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Ethers; Organooxygen compounds; Sesquiterpenoids; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_17.442_231.13795
1438_RP_mgf_modified_matching_featureID_adduct_FT_18.435_217.12230	C14H16O2	[M + H]+	C14H16O2	Polyketides	0.6543669104576111	Sesquiterpenoids	0.281440407037735	Cadinane sesquiterpenoids	0.10600729286670685	Carbonyl compounds	0.7572822570800781			Carbonyl compounds	0.7572822570800781	Organooxygen compounds	0.9999932050704956	Organic oxygen compounds	1.0	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_18.435_217.12230
1439_RP_mgf_modified_matching_featureID_adduct_FT_12.931_209.08086	C11H12O4	[M + H]+	C11H12O4	Shikimates and Phenylpropanoids	0.5640136003494263	Meroterpenoids	0.17167708277702332	Cinnamic acids and derivatives	0.2312733381986618	Anisoles	0.7288411259651184			Anisoles	0.7288411259651184	Phenol ethers	0.7784738540649414	Benzenoids	0.8838987350463867	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl-aldehydes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	FT_12.931_209.08086
1440_RP_mgf_modified_matching_featureID_adduct_FT_15.560_251.12772	C14H18O4	[M + H]+	C14H18O4	Polyketides	0.5013748407363892	Chromanes	0.2602543830871582	Azaphilones	0.13983851671218872	Benzopyrans	0.8420946002006531					Benzopyrans	0.8420946002006531	Organoheterocyclic compounds	0.8312040567398071	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_15.560_251.12772
1441_RP_mgf_modified_matching_featureID_adduct_FT_17.115_221.08090	C12H12O4	[M + H]+	C12H12O4	Polyketides	0.5336301326751709	Coumarins	0.892512321472168	Azaphilones	0.46061721444129944	1-benzopyrans	0.6528362035751343			1-benzopyrans	0.6528362035751343	Benzopyrans	0.9362577199935913	Organoheterocyclic compounds	0.9976404905319214	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Ketones; Benzopyrans; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carbonyl compounds; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_17.115_221.08090
1442_RP_mgf_modified_matching_featureID_adduct_FT_1.422_234.13368	C10H19NO5	[M + H]+	C10H19NO5	Amino acids and Peptides	0.41338828206062317	Small peptides	0.25102007389068604	Aminoacids	0.1466526985168457	Amino acids	0.8526881337165833	Amino acids and derivatives	0.9033569693565369	Amino acids, peptides, and analogues	0.9074084162712097	Carboxylic acids and derivatives	0.9941152334213257	Organic acids and derivatives	0.9930322170257568	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Amino fatty acids; Quaternary ammonium salts; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_1.422_234.13368
1443_RP_mgf_modified_matching_featureID_adduct_FT_15.307_263.09139	C14H14O5	[M + H]+	C14H14O5	Polyketides	0.8868792057037354	Chromanes	0.5508359670639038	Azaphilones	0.1363229602575302	Lactones	0.8823486566543579					Lactones	0.8823486566543579	Organoheterocyclic compounds	0.999987006187439	Organic compounds; Organoheterocyclic compounds; Lactones; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_15.307_263.09139
1444_RP_mgf_modified_matching_featureID_adduct_FT_11.771_211.06008	C10H10O5	[M + H]+	C10H10O5	Shikimates and Phenylpropanoids	0.7459666132926941	Coumarins	0.8862313628196716	Isocoumarins	0.848594069480896	Benzopyrans	0.617851734161377					Benzopyrans	0.617851734161377	Organoheterocyclic compounds	0.633561909198761	Organic compounds; Organoheterocyclic compounds; Lactones; Benzopyrans; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Phloroglucinols and derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	FT_11.771_211.06008
1445_RP_mgf_modified_matching_featureID_adduct_FT_16.294_261.11213	C15H16O4	[M + H]+	C15H16O4	Shikimates and Phenylpropanoids	0.3599715232849121	Coumarins	0.6204013228416443	Simple coumarins	0.5889977812767029	Coumarins and derivatives	0.7319273948669434					Coumarins and derivatives	0.7319273948669434	Phenylpropanoids and polyketides	0.29890909790992737	Organic compounds; Organoheterocyclic compounds; Lactones; Benzopyrans; Alkyl aryl ethers; Coumarins and derivatives; Ethers; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_16.294_261.11213
1446_RP_mgf_modified_matching_featureID_adduct_FT_14.189_237.07566	C12H12O5	[M + H]+	C12H12O5	Polyketides	0.8625076413154602	Cyclic polyketides	0.3250545859336853	2-pyrone derivatives	0.2633882164955139	Phenol ethers	0.5156468152999878					Phenol ethers	0.5156468152999878	Benzenoids	0.11244276165962219	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Phenol ethers; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_14.189_237.07566
1447_RP_mgf_modified_matching_featureID_adduct_FT_17.954_521.21519	C30H32O8	[M + H]+	C30H32O8	Polyketides	0.6296983361244202	Aromatic polyketides	0.4292149245738983	Sorbicilinoids	0.594575047492981	1-benzopyrans	0.5915932059288025			1-benzopyrans	0.5915932059288025	Benzopyrans	0.6387420296669006	Organoheterocyclic compounds	0.9884366989135742	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Enols; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzenoids; Alpha,beta-unsaturated carbonyl compounds; 1-benzopyrans; Cyclic ketones; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_17.954_521.21519
1448_RP_mgf_modified_matching_featureID_adduct_FT_19.109_483.20169	C28H26N4O4	[M + H]+	C28H26N4O4	Shikimates and Phenylpropanoids	0.576816201210022	Coumarins	0.8201258182525635	Simple coumarins	0.5591025352478027	Coumarins and derivatives	0.9785953164100647					Coumarins and derivatives	0.9785953164100647	Phenylpropanoids and polyketides	0.9575065970420837	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Pyridines and derivatives; Tetrazoles; Benzopyrans; Alkyl aryl ethers; Coumarins and derivatives; Ethers; Phenylpropanoids and polyketides; Organonitrogen compounds; Organooxygen compounds; Azoles; Pyranones and derivatives; Benzene and substituted derivatives; Phenol ethers; Benzenoids; 1-benzopyrans; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_19.109_483.20169
1449_RP_mgf_modified_matching_featureID_adduct_FT_16.317_359.14693	C20H22O6	[M + H]+	C20H22O6	Terpenoids	0.43377938866615295	Lignans	0.44109654426574707	Neolignans	0.12898452579975128	Furanones	0.5048909783363342			Furanones	0.5048909783363342	Dihydrofurans	0.6758419871330261	Organoheterocyclic compounds	0.9999721050262451	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Carbonyl compounds; Furanones; Dihydrofurans; Vinylogous esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_16.317_359.14693
1450_RP_mgf_modified_matching_featureID_adduct_FT_15.988_469.18571	C23H32O8S	[M + H]+	C23H32O8S	Terpenoids	0.6760854125022888	Macrolides	0.44934192299842834	Pregnane steroids	0.2998473346233368	Carboxylic acid esters	0.8693789839744568	Carboxylic acid esters	0.8693789839744568	Carboxylic acid derivatives	0.9346786141395569	Carboxylic acids and derivatives	0.8295658230781555	Organic acids and derivatives	0.9886863231658936	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_15.988_469.18571
1451_RP_mgf_modified_matching_featureID_adduct_FT_1.406_684.25587	C24H45NO21	[M + H]+	C24H45NO21	Carbohydrates	0.9980500936508179	Saccharides	0.9998482465744019	Polysaccharides	0.9642429351806641	Aminoglycosides	0.738322377204895	Aminosaccharides	0.9534990191459656	Carbohydrates and carbohydrate conjugates	0.9999833106994629	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Hemiacetals; Acetals; Secondary alcohols; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Alkanolamines; Aminosaccharides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	FT_1.406_684.25587
1452_RP_mgf_modified_matching_featureID_adduct_FT_11.931_237.07573	C12H12O5	[M + H]+	C12H12O5	Polyketides	0.2834932208061218	Chromanes	0.34971165657043457	Simple coumarins	0.20103715360164642	Acetophenones	0.7663475871086121			Acetophenones	0.7663475871086121	Benzene and substituted derivatives	0.5331798195838928	Benzenoids	0.9916889071464539	Organic compounds; Organoheterocyclic compounds; Ketones; Acetophenones; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Aryl alkyl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_11.931_237.07573
1453_RP_mgf_modified_matching_featureID_adduct_FT_17.118_483.20146	C27H30O8	[M + H]+	C27H30O8	Polyketides	0.9322249889373779	Phloroglucinols	0.6110381484031677	Dimeric phloroglucinols	0.959494948387146	Xanthenes	0.5243450403213501	Dibenzopyrans	0.4666135609149933	1-benzopyrans	0.8743628263473511	Benzopyrans	0.8821604251861572	Organoheterocyclic compounds	0.9586058259010315	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Enols; Phenols; Anisoles; Chromones; Xanthenes; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Phenol ethers; Benzenoids; 1-benzopyrans; Cyclic ketones; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	FT_17.118_483.20146
1454_RP_mgf_modified_matching_featureID_adduct_FT_16.721_209.08081	C11H12O4	[M + H]+	C11H12O4	Shikimates and Phenylpropanoids	0.9763758182525635	Phenylpropanoids (C6-C3)	0.976292073726654	Cinnamic acids and derivatives	0.9670653343200684	Hydroxycinnamic acids and derivatives	0.5875685214996338			Hydroxycinnamic acids and derivatives	0.5875685214996338	Cinnamic acids and derivatives	0.6856080889701843	Phenylpropanoids and polyketides	0.9829689860343933	Organic compounds; Lipids and lipid-like molecules; Cinnamaldehydes; Styrenes; Aldehydes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Cinnamic acids and derivatives; Cresols; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Alpha,beta-unsaturated aldehydes; Enals; Benzenoids; Alpha,beta-unsaturated carbonyl compounds; Methyl esters; Cinnamic acid esters; Fatty Acyls; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	FT_16.721_209.08081
